reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15.0,35.0,13.0,42,2,4,l,1.8510442490223795,None,4,2,42,1,125.67045591698843,,125.66187024998362,125.67045591698843,126.6522586249921,126.6522586249921,126.66838291697786,128.5131342089735,l,1.8510442490223795,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,43,3,4,l,1.9961379570013378,None,4,3,43,3,128.53056283399928,,128.52036183397286,128.53056283399928,129.51107599999523,129.51107599999523,129.52847229197505,131.51332908397308,l,1.9961379570013378,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
11.0,30.0,7.0,44,4,4,l,1.0811450819892343,None,4,4,44,0,131.53005524998298,,131.52000587497605,131.53005524998298,132.51107162499102,132.51107162499102,132.52779449999798,133.5979266249924,l,1.0811450819892343,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
67.0,75.0,119.0,45,5,4,t,0.6587218740023673,None,4,5,45,5,133.62915158399846,,133.60560041698045,133.62915158399846,134.59433462499874,134.59433462499874,134.61857124997186,135.26340854199952,t,0.6587218740023673,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,46,6,4,l,1.899808791000396,None,4,6,46,8,135.2787846249994,,135.2700170839962,135.2787846249994,136.2612364589877,136.2612364589877,136.26882658398245,138.16270641697338,l,1.899808791000396,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
49.0,60.0,89.0,47,7,4,t,3.1801366659929045,None,4,7,47,4,138.17828716698568,,138.17000558399013,138.17828716698568,139.15282066699,139.15282066699,139.1682761249831,142.34748074997333,t,3.1801366659929045,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,48,8,4,t,2.192303207004443,None,4,8,48,7,142.36343558397493,,142.35443570898497,142.36343558397493,143.3445998749812,143.3445998749812,143.3613866669766,145.54694058399764,t,2.192303207004443,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
50.0,69.0,49.0,49,9,4,t,2.650398415978998,None,4,9,49,9,145.56365070899483,,145.5536659169884,145.56365070899483,146.54543095899862,146.54543095899862,146.5618516249815,149.2031404589943,t,2.650398415978998,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
67.0,75.0,119.0,50,0,5,t,3.0294217500195373,None,5,0,50,5,149.2182036669983,,149.20989749999717,149.2182036669983,150.20235120897996,150.20235120897996,150.21178279197193,153.23757220897824,t,3.0294217500195373,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
9.0,18.0,12.0,51,1,5,l,4.286725123994984,None,5,1,51,8,153.25440462498227,,153.24532049999107,153.25440462498227,154.23584691699944,154.23584691699944,154.2518909999926,158.53057945898036,l,4.286725123994984,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
11.0,30.0,7.0,52,2,5,l,1.900617958017392,None,5,2,52,0,158.54932674998417,,158.53958237497136,158.54932674998417,159.52781416699872,159.52781416699872,159.54478358398774,161.43029820898664,l,1.900617958017392,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
27.0,50.0,21.0,53,3,5,l,3.432425333012361,None,5,3,53,2,161.44671091699274,,161.43721299999743,161.44671091699274,162.42801991698798,162.42801991698798,162.44437037498574,165.8632712919789,l,3.432425333012361,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,54,4,5,l,2.620983166008955,None,5,4,54,3,165.87934699998004,,165.87008383398643,165.87934699998004,166.86138149999897,166.86138149999897,166.87809829198522,169.48813212499954,l,2.620983166008955,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
15.0,35.0,13.0,55,5,5,l,2.359539916011272,None,5,5,55,1,169.50287924997974,,169.49433608399704,169.50287924997974,170.48578858398832,170.48578858398832,170.49469870899338,172.84702870898764,l,2.359539916011272,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
50.0,69.0,49.0,56,6,5,t,0.8566811249766033,None,5,6,56,9,172.86386374998256,,172.8549546249851,172.86386374998256,173.84545854199678,173.84545854199678,173.86130795898498,174.71340504198452,t,0.8566811249766033,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
78.0,80.0,162.0,57,7,5,l,1.395041248993948,None,5,7,57,6,174.72826249999343,,174.7200094589789,174.72826249999343,175.71123170899227,175.71123170899227,175.71928237497923,177.1137182499806,l,1.395041248993948,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
90.0,101.0,190.0,58,8,5,t,1.424822624976514,None,5,8,58,7,177.12975208397256,,177.12076858399087,177.12975208397256,178.11131270899205,178.11131270899205,178.12866020898218,179.5470022499794,t,1.424822624976514,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
49.0,60.0,89.0,59,9,5,l,0.8465832489891909,None,5,9,59,4,179.563275374996,,179.55420337498072,179.563275374996,180.54452462497284,180.54452462497284,180.56131624997943,181.39656087500043,l,0.8465832489891909,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
27.0,50.0,21.0,60,0,6,l,1.2873354570183437,None,6,0,60,2,181.41348508399096,,181.40526412497275,181.41348508399096,182.39475354197202,182.39475354197202,182.41140745897428,183.68693474997417,l,1.2873354570183437,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
40.0,55.0,62.0,61,1,6,t,1.0614269990182947,None,6,1,61,3,183.7030315839802,,183.69426395898336,183.7030315839802,184.68562408399885,184.68562408399885,184.69472508397303,185.75426041698665,t,1.0614269990182947,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
67.0,75.0,119.0,62,2,6,t,1.2825827080232557,None,6,2,62,5,185.76985558398883,,185.7610451669898,185.76985558398883,186.7523514169734,186.7523514169734,186.76141462498344,188.03805720899254,t,1.2825827080232557,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
50.0,69.0,49.0,63,3,6,l,0.624460833001649,None,6,3,63,9,188.0547104999714,,188.045818374987,188.0547104999714,189.03643516698503,189.03643516698503,189.05233233398758,189.66261474997737,l,0.624460833001649,None,001,001,2025-11-06_14h29.24.196,delayed discounting,,2025.1.1,119.94254751512639,2025-11-06 14h29.32.067448 +0530,
