delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000.0,exp,221,5,18,space,1.1388841660227627,None,900,1,[2.2582491249777377],[2.2582538329879753],18,5,221,4,1018.0814214590355,,1018.074625084002,1018.0814214590355,1019.0729200420319,1019.0729200420319,1019.0729200420319,1020.2185632500332,space,1.1388841660227627,None,1020.2202666250523,1020.6222837506832,1020.9322213749983,1020.9108456250397,1020.9129489170155,1020.9322213749983,1020.9322213749983,1020.9322213749983,1023.1908477500547,900,1,[2.2582491249777377],[2.2582538329879753],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,222,6,18,space,0.2971099989954382,None,400,1,[1.0674485000199638],[1.0674524169880897],18,6,222,0,1023.214945167012,,1023.1910438340274,1023.214945167012,1024.1895110839978,1024.1895110839978,1024.2058822500403,1024.4918754590326,space,0.2971099989954382,None,1024.4942782920552,1024.5995859587022,1024.9057918750332,1024.8861835420248,1024.8885556250461,1024.9057918750332,1024.9057918750332,1024.9057918750332,1025.9736286250409,400,1,[1.0674485000199638],[1.0674524169880897],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,400.0,unexp,223,7,18,space,0.37359812401700765,None,300,1,[1.3943412079825066],[1.3943459159927443],18,7,223,1,1025.98226620903,,1025.9738200000138,1025.98226620903,1026.972935250029,1026.972935250029,1026.972935250029,1027.351397209044,space,0.37359812401700765,None,1027.3529784170096,1027.7555591666644,1028.0626126250136,1028.0430320840096,1028.044881125039,1028.0626126250136,1028.0626126250136,1028.0626126250136,1029.4573446670547,300,1,[1.3943412079825066],[1.3943459159927443],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,224,8,18,space,0.21446908201323822,None,700,1,[1.267002041975502],[1.2670062499819323],18,8,224,7,1029.4646622920409,,1029.457549917046,1029.4646622920409,1030.4559756250237,1030.4559756250237,1030.4559756250237,1030.674431167019,space,0.21446908201323822,None,1030.675880209019,1031.082143250682,1031.3896040420514,1031.3702515000477,1031.3720287920441,1031.3896040420514,1031.3896040420514,1031.3896040420514,1032.657028000045,700,1,[1.267002041975502],[1.2670062499819323],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,225,9,18,space,0.19461287499871105,None,800,1,[1.9244232079945505],[1.924427458026912],18,9,225,11,1032.6650823750533,,1032.6572089590481,1032.6650823750533,1033.666667084035,1033.666667084035,1033.666667084035,1033.8675282920012,space,0.19461287499871105,None,1033.869758209039,1034.5729289166668,1034.8821952920407,1034.8608976670075,1034.8638154170476,1034.8821952920407,1034.8821952920407,1034.8821952920407,1036.80706666701,800,1,[1.9244232079945505],[1.924427458026912],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,226,10,18,space,0.6275340830325149,None,500,1,[0.884033415990416],[0.8840382079943083],18,10,226,10,1036.8148495000205,,1036.8072725420352,1036.8148495000205,1037.8091957090073,1037.8091957090073,1037.8091957090073,1038.4417867500451,space,0.6275340830325149,None,1038.4439012090443,1038.8488776666966,1039.1577927090111,1039.136621750018,1039.1388064590283,1039.1577927090111,1039.1577927090111,1039.1577927090111,1040.042220250005,500,1,[0.884033415990416],[0.8840382079943083],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,227,11,18,space,0.40179129102034494,None,300,1,[2.236310791980941],[2.236316209018696],18,11,227,8,1040.0658900000271,,1040.042409167043,1040.0658900000271,1041.0414567090338,1041.0414567090338,1041.0665063339984,1041.4510256250505,space,0.40179129102034494,None,1041.4531712920289,1042.1571851666706,1042.4705543340533,1042.454372334003,1042.4562028750079,1042.4705543340533,1042.4705543340533,1042.4705543340533,1044.7072801670292,300,1,[2.236310791980941],[2.236316209018696],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,228,0,19,space,0.24575737497070804,None,500,1,[0.8089847499504685],[0.8089896669844165],19,0,228,2,1044.7316440000432,,1044.7074567500385,1044.7316440000432,1045.698409500008,1045.698409500008,1045.722791334032,1045.950743042049,space,0.24575737497070804,None,1045.9525370839983,1046.6556527506948,1046.9644647920504,1046.944406250026,1046.9463560840231,1046.9644647920504,1046.9644647920504,1046.9644647920504,1047.773849084042,500,1,[0.8089847499504685],[0.8089896669844165],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,229,1,19,space,0.3330422079889104,None,300,1,[1.0163973340531811],[1.0164020000374876],19,1,229,3,1047.781664625043,,1047.7740253750235,1047.781664625043,1048.7730468750233,1048.7730468750233,1048.7730468750233,1049.1077188340132,space,0.3330422079889104,None,1049.1089442920056,1049.215213416672,1049.5239422500017,1049.5031967090326,1049.505008209031,1049.5239422500017,1049.5239422500017,1049.5239422500017,1050.5407355840434,300,1,[1.0163973340531811],[1.0164020000374876],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,230,2,19,space,0.5298884160001762,None,800,1,[1.0168993750121444],[1.0169033749843948],19,2,230,5,1050.565015250002,,1050.5409160000272,1050.565015250002,1051.5320626250468,1051.5320626250468,1051.556652584055,1052.0666323750047,space,0.5298884160001762,None,1052.0680924589979,1052.76620354172,1053.0732364590513,1053.0532278750325,1053.0553391250432,1053.0732364590513,1053.0732364590513,1053.0732364590513,1054.0905263750465,800,1,[1.0168993750121444],[1.0169033749843948],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,231,3,19,space,0.26397354097571224,None,400,1,[0.8493075000005774],[0.8493114170269109],19,3,231,10,1054.0992565000197,,1054.090711167024,1054.0992565000197,1055.0899715420092,1055.0899715420092,1055.0899715420092,1055.356864041998,space,0.26397354097571224,None,1055.35850708402,1055.7653647506997,1056.0739725840394,1056.0538471670006,1056.0559926250135,1056.0739725840394,1056.0739725840394,1056.0739725840394,1056.9236612920067,400,1,[0.8493075000005774],[0.8493114170269109],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,232,4,19,space,1.5586221659905277,None,500,1,[0.8313047079718672],[0.8313141249818727],19,4,232,7,1056.931493375043,,1056.9238378340378,1056.931493375043,1057.9152269590413,1057.9152269590413,1057.9223757920554,1059.4841413750546,space,1.5586221659905277,None,1059.4859348750324,1059.8888191257176,1060.1977585420245,1060.1772853750153,1060.1791235420387,1060.1977585420245,1060.1977585420245,1060.1977585420245,1061.0296472920454,500,1,[0.8313047079718672],[0.8313141249818727],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,233,5,19,space,0.32199012400815263,None,300,1,[1.1922229999909177],[1.1922289580106735],19,5,233,4,1061.0362011250108,,1061.030006792047,1061.0362011250108,1062.0227809170028,1062.0227809170028,1062.032059042016,1062.352693459019,space,0.32199012400815263,None,1062.3548344169976,1062.756054916714,1063.064560000028,1063.0435462919995,1063.0454294590163,1063.064560000028,1063.064560000028,1063.064560000028,1064.25720154203,300,1,[1.1922229999909177],[1.1922289580106735],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,234,6,19,space,0.2658530829939991,None,700,1,[1.1990734999999404],[1.1990778330364265],19,6,234,6,1064.2648317920393,,1064.2574252920458,1064.2648317920393,1065.2555035420228,1065.2555035420228,1065.2555035420228,1065.5249902500072,space,0.2658530829939991,None,1065.5269150840468,1065.6331662916966,1065.9410387500538,1065.9207700840198,1065.9229437500471,1065.9410387500538,1065.9410387500538,1065.9410387500538,1067.1404893750441,700,1,[1.1990734999999404],[1.1990778330364265],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,235,7,19,space,0.5666127080330625,None,500,1,[2.1510644999798387],[2.151068583014421],19,7,235,8,1067.1483061670442,,1067.1406968750525,1067.1483061670442,1068.139953334001,1068.139953334001,1068.139953334001,1068.718624250032,space,0.5666127080330625,None,1068.7206775000086,1069.4228073756715,1069.7392088750494,1069.7198260420118,1069.721383584023,1069.7392088750494,1069.7392088750494,1069.7392088750494,1071.8906586250523,500,1,[2.1510644999798387],[2.151068583014421],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,236,8,19,space,0.23154545796569437,None,300,1,[0.9995526660350151],[0.9995579160167836],19,8,236,0,1071.899128042045,,1071.890838500054,1071.899128042045,1072.890026625013,1072.890026625013,1072.890026625013,1073.124437667022,space,0.23154545796569437,None,1073.1259301250102,1073.2332296667194,1073.5409350420232,1073.520211459021,1073.52238137502,1073.5409350420232,1073.5409350420232,1073.5409350420232,1074.5408738750266,300,1,[0.9995526660350151],[0.9995579160167836],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,400.0,unexp,237,9,19,space,0.283990916039329,None,800,1,[1.2771469590370543],[1.2771522920229472],19,9,237,1,1074.5650790420477,,1074.541051334003,1074.5650790420477,1075.5397102500428,1075.5397102500428,1075.556260125013,1075.8340227500303,space,0.283990916039329,None,1075.8359630420455,1076.2392125416702,1076.546210417,1076.5263982920442,1076.5280519590015,1076.546210417,1076.546210417,1076.546210417,1077.8237203750177,800,1,[1.2771469590370543],[1.2771522920229472],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,238,10,19,space,0.9011676660156809,None,500,1,[1.1251377500011586],[1.1251418329775333],19,10,238,11,1077.8314837090438,,1077.823896750051,1077.8314837090438,1078.8243440420483,1078.8243440420483,1078.8243440420483,1079.7343170840177,space,0.9011676660156809,None,1079.7356690840097,1080.4392427086752,1080.7480716250138,1080.727638625016,1080.7296220840071,1080.7480716250138,1080.7480716250138,1080.7480716250138,1081.873618417012,500,1,[1.1251377500011586],[1.1251418329775333],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,239,11,19,space,0.12919187499210238,None,300,1,[1.0428082500002347],[1.0428123750025406],19,11,239,9,1081.881572125014,,1081.873798167042,1081.881572125014,1082.8650981250103,1082.8650981250103,1082.8738337500254,1083.0013942500227,space,0.12919187499210238,None,1083.0030268340488,1083.1066727506734,1083.4140902090003,1083.3936434590141,1083.3954496250371,1083.4140902090003,1083.4140902090003,1083.4140902090003,1084.4572510420112,300,1,[1.0428082500002347],[1.0428123750025406],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,240,0,20,space,0.26195862400345504,None,800,1,[1.2484177919686772],[1.2484219169709831],20,0,240,0,1084.465592334047,,1084.4574268340366,1084.465592334047,1085.4493603750016,1085.4493603750016,1085.4560304170009,1085.7186209170031,space,0.26195862400345504,None,1085.720885000017,1085.8225432506918,1086.1423359590117,1086.121500417008,1086.123640292033,1086.1423359590117,1086.1423359590117,1086.1423359590117,1087.391133625002,800,1,[1.2484177919686772],[1.2484219169709831],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,241,1,20,space,0.0026609569904394448,None,800,1,[1.065747167041991],[1.0657521670218557],20,1,241,11,1087.4153400420328,,1087.3913394170231,1087.4153400420328,1088.3895103750401,1088.3895103750401,1088.4130527090165,1088.400177750038,space,0.0026609569904394448,None,1088.4014591250452,1089.0992581666835,1089.4075928340317,1089.3865602090373,1089.3888100840268,1089.4075928340317,1089.4075928340317,1089.4075928340317,1090.473730250029,800,1,[1.065747167041991],[1.0657521670218557],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,242,2,20,space,0.10889754100935534,None,300,1,[1.525677208963316],[1.5256814589956775],20,2,242,4,1090.4812354590395,,1090.4739465420134,1090.4812354590395,1091.473089792009,1091.473089792009,1091.473089792009,1091.5833215840394,space,0.10889754100935534,None,1091.584943709022,1091.988645500682,1092.2979037089972,1092.27777075005,1092.2796533340006,1092.2979037089972,1092.2979037089972,1092.2979037089972,1093.823961709044,300,1,[1.525677208963316],[1.5256814589956775],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,243,3,20,space,0.3254600000218488,None,800,1,[1.4686472089961171],[1.4686526249861345],20,3,243,8,1093.8319720840082,,1093.8241446670145,1093.8319720840082,1094.8159085420193,1094.8159085420193,1094.8229577920283,1095.152493917034,space,0.3254600000218488,None,1095.1545063750236,1095.8557322506715,1096.1650861250237,1096.1434143340448,1096.145452124998,1096.1650861250237,1096.1650861250237,1096.1650861250237,1097.634127709025,800,1,[1.4686472089961171],[1.4686526249861345],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,244,4,20,space,0.3197449159924872,None,600,1,[1.2344577500480227],[1.2344638340291567],20,4,244,6,1097.649721334048,,1097.6343261250295,1097.649721334048,1098.6503959590336,1098.6503959590336,1098.6503959590336,1098.9752270420431,space,0.3197449159924872,None,1098.9765915000462,1099.0820491666711,1099.390762792027,1099.3698349590413,1099.3720500000054,1099.390762792027,1099.390762792027,1099.390762792027,1100.6256325840368,600,1,[1.2344577500480227],[1.2344638340291567],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,400.0,unexp,245,5,20,space,0.6236149160540663,None,600,1,[1.8034357500146143],[1.803439957962837],20,5,245,1,1100.6485592090175,,1100.6258288750541,1100.6485592090175,1101.622288209037,1101.622288209037,1101.6392592500197,1102.2514376670006,space,0.6236149160540663,None,1102.2535201670253,1102.655376000683,1102.9632991670514,1102.943732542044,1102.946599625051,1102.9632991670514,1102.9632991670514,1102.9632991670514,1104.76712254202,600,1,[1.8034357500146143],[1.803439957962837],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,246,6,20,space,0.3009406659984961,None,700,1,[1.5656730420305394],[1.565678500046488],20,6,246,5,1104.7832160840044,,1104.7673222090234,1104.7832160840044,1105.7656817500247,1105.7656817500247,1105.7729568750365,1106.0747630000114,space,0.3009406659984961,None,1106.076031542034,1106.78217241669,1107.0910735000507,1107.0716802500538,1107.0738709590514,1107.0910735000507,1107.0910735000507,1107.0910735000507,1108.6571197500452,700,1,[1.5656730420305394],[1.565678500046488],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,247,7,20,space,0.4315404159715399,None,400,1,[1.3684756250004284],[1.3684799170005135],20,7,247,3,1108.6648944590124,,1108.6573146250448,1108.6648944590124,1109.6561183750164,1109.6561183750164,1109.6561183750164,1110.09172437503,space,0.4315404159715399,None,1110.0930693340488,1110.1988417506839,1110.5070782090188,1110.4872408750234,1110.4889988340437,1110.5070782090188,1110.5070782090188,1110.5070782090188,1111.875927917019,400,1,[1.3684756250004284],[1.3684799170005135],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,248,8,20,space,0.45248404098674655,None,800,1,[1.7501305830082856],[1.7501362499897368],20,8,248,9,1111.899751500052,,1111.8761477920343,1111.899751500052,1112.8731984170154,1112.8731984170154,1112.916868417,1113.3337702500285,space,0.45248404098674655,None,1113.335237250023,1113.433100333674,1113.7402716670185,1113.7210241249995,1113.7228778340505,1113.7402716670185,1113.7402716670185,1113.7402716670185,1115.490818292019,800,1,[1.7501305830082856],[1.7501362499897368],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,249,9,20,space,0.29496812395518646,None,300,1,[0.9094698340049945],[0.9094735840335488],20,9,249,2,1115.498631375027,,1115.4909999590018,1115.498631375027,1116.4895160000306,1116.4895160000306,1116.4895160000306,1116.8025001250207,space,0.29496812395518646,None,1116.8040028750547,1117.5066637506864,1117.8149522090098,1117.7938297500368,1117.7954717500252,1117.8149522090098,1117.8149522090098,1117.8149522090098,1118.724793334026,300,1,[0.9094698340049945],[0.9094735840335488],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,250,10,20,space,0.2812679579947144,None,800,1,[1.033252833003644],[1.033257125003729],20,10,250,7,1118.731883417,,1118.7249766250025,1118.731883417,1119.7234017919982,1119.7234017919982,1119.7234017919982,1120.007610792003,space,0.2812679579947144,None,1120.0093497090274,1120.416298041706,1120.7236199170002,1120.7035871249973,1120.7057389999973,1120.7236199170002,1120.7236199170002,1120.7236199170002,1121.7572657500277,800,1,[1.033252833003644],[1.033257125003729],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,251,11,20,space,0.23472020798362792,None,300,1,[1.4829740839777514],[1.4829791249940172],20,11,251,10,1121.765084167011,,1121.7574805420008,1121.765084167011,1122.7495916670305,1122.7495916670305,1122.7562417500303,1122.9912634590291,space,0.23472020798362792,None,1122.9925181250437,1123.3990051666663,1123.7074075000128,1123.687059625052,1123.6893513750401,1123.7074075000128,1123.7074075000128,1123.7074075000128,1125.1907624170417,300,1,[1.4829740839777514],[1.4829791249940172],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,400.0,unexp,252,0,21,space,0.27027691598050296,None,800,1,[2.5094507499597967],[2.509455416002311],21,0,252,2,1125.1985313750338,,1125.1909564590314,1125.1985313750338,1126.190007917001,1126.190007917001,1126.190007917001,1126.4674757920438,space,0.27027691598050296,None,1126.468907292001,1127.1725136257048,1127.4809045000002,1127.4607327500125,1127.4623485420016,1127.4809045000002,1127.4809045000002,1127.4809045000002,1129.9907196670538,800,1,[2.5094507499597967],[2.509455416002311],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,253,1,21,space,1.189729665988125,None,800,1,[1.0490459160064347],[1.0490498750004917],21,1,253,11,1129.9984654170112,,1129.990903167054,1129.9984654170112,1130.982422125002,1130.982422125002,1130.9899743749993,1132.1743748340523,space,1.189729665988125,None,1132.1761142920004,1132.8835282917173,1133.1916712920065,1133.1705065840506,1133.1727640840109,1133.1916712920065,1133.1916712920065,1133.1916712920065,1134.2411026250338,800,1,[1.0490459160064347],[1.0490498750004917],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,254,2,21,space,0.3228810410364531,None,300,1,[1.177674166043289],[1.177678250009194],21,2,254,10,1134.2654249590123,,1134.2413024170091,1134.2654249590123,1135.240224542038,1135.240224542038,1135.2570379590034,1135.5853449170245,space,0.3228810410364531,None,1135.5872062499984,1135.9890865417003,1136.296979750041,1136.2770559170167,1136.2787651670515,1136.296979750041,1136.296979750041,1136.296979750041,1137.4750399170443,300,1,[1.177674166043289],[1.177678250009194],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,255,3,21,space,0.5763439580332488,None,900,1,[0.8670934169786051],[0.8670982499606907],21,3,255,8,1137.482608084043,,1137.47523941705,1137.482608084043,1138.4735683750478,1138.4735683750478,1138.4735683750478,1139.057862042042,space,0.5763439580332488,None,1139.0591815000516,1139.765892458676,1140.0737927920418,1140.0539943750482,1140.056148875039,1140.0737927920418,1140.0737927920418,1140.0737927920418,1140.9412595840404,900,1,[0.8670934169786051],[0.8670982499606907],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,256,4,21,space,0.5177093739621341,None,400,1,[1.2658691249671392],[1.265875415992923],21,4,256,0,1140.9659654590068,,1140.9414633749984,1140.9659654590068,1141.967245500011,1141.967245500011,1141.967245500011,1142.5022029170068,space,0.5177093739621341,None,1142.5036800420494,1142.606679166671,1142.9246962500038,1142.9049138340051,1142.9067688340438,1142.9246962500038,1142.9246962500038,1142.9246962500038,1144.1909565420356,400,1,[1.2658691249671392],[1.265875415992923],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,257,5,21,space,0.517700249038171,None,300,1,[1.4603697920101695],[1.4603749589878134],21,5,257,7,1144.198831292044,,1144.191163709038,1144.198831292044,1145.1901347920066,1145.1901347920066,1145.1901347920066,1145.7187197500025,space,0.517700249038171,None,1145.7203966670204,1146.1225739166878,1146.4303455839981,1146.410590125015,1146.4122384590446,1146.4303455839981,1146.4303455839981,1146.4303455839981,1147.891143292014,300,1,[1.4603697920101695],[1.4603749589878134],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,258,6,21,space,0.39063416596036404,None,100,1,[1.69841141597135],[1.6984158330014907],21,6,258,3,1147.9159374170122,,1147.8913237500237,1147.9159374170122,1148.8900640000356,1148.8900640000356,1148.907559125044,1149.2833132090163,space,0.39063416596036404,None,1149.2842491250485,1149.383128500722,1149.6923716670135,1149.6712615000433,1149.6735943750245,1149.6923716670135,1149.6923716670135,1149.6923716670135,1151.3912021670258,100,1,[1.69841141597135],[1.6984158330014907],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,259,7,21,space,0.029007207020185888,None,200,1,[13.058315917034633],[13.058320624986663],21,7,259,6,1151.4153590420028,,1151.3914115000516,1151.4153590420028,1152.3906231250148,1152.3906231250148,1152.4075655839988,1152.424469959049,space,0.029007207020185888,None,1152.425916667038,1152.5336804586734,1152.8487092090072,1152.8280977500253,1152.830092459044,1152.8487092090072,1152.8487092090072,1152.8487092090072,1165.9074098750134,200,1,[13.058315917034633],[13.058320624986663],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,260,8,21,space,0.3750317909871228,None,600,1,[1.6922548330039717],[1.6922598329838365],21,8,260,9,1165.9153936670045,,1165.907601792016,1165.9153936670045,1166.898958750011,1166.898958750011,1166.9065010420163,1167.2859437090228,space,0.3750317909871228,None,1167.28779720905,1167.3894682506836,1167.698379709036,1167.677838542033,1167.6794496250222,1167.698379709036,1167.698379709036,1167.698379709036,1169.3910239590332,600,1,[1.6922548330039717],[1.6922598329838365],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,400.0,unexp,261,9,21,space,1.034426958009135,None,400,1,[1.5079225830268115],[1.5079274160088971],21,9,261,1,1169.3994761250215,,1169.3912062500021,1169.3994761250215,1170.382487625,1170.382487625,1170.3897351250052,1171.4197547920048,space,1.034426958009135,None,1171.4215484170127,1171.8229891667181,1172.1327524170047,1172.1110311670345,1172.1130109590013,1172.1327524170047,1172.1327524170047,1172.1327524170047,1173.641082459013,400,1,[1.5079225830268115],[1.5079274160088971],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.7,1000.0,exp,262,10,21,space,0.7777374580036849,None,800,1,[1.3333862089784816],[1.3333905839826912],21,10,262,5,1173.6492152090068,,1173.6412992920377,1173.6492152090068,1174.6400674590259,1174.6400674590259,1174.6400674590259,1175.42568450002,space,0.7777374580036849,None,1175.4271194169996,1176.1327225837197,1176.4406677920488,1176.4207521670032,1176.42283962504,1176.4406677920488,1176.4406677920488,1176.4406677920488,1177.7744653749978,800,1,[1.3333862089784816],[1.3333905839826912],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,263,11,21,space,0.2609680820023641,None,300 ,1,[1.3245268749888055],[1.3245311249629594],21,11,263,4,1177.7824258750188,,1177.7746551250457,1177.7824258750188,1178.7657354590483,1178.7657354590483,1178.7724943750072,1179.0344105840195,space,0.2609680820023641,None,1179.0357170420466,1179.434086916681,1179.7495377919986,1179.7275359170162,1179.72946541704,1179.7495377919986,1179.7495377919986,1179.7495377919986,1181.0744334170013,300 ,1,[1.3245268749888055],[1.3245311249629594],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,1000.0,exp,264,0,22,space,1.3527520829811692,None,400,1,[2.065728166955523],[2.065732291957829],22,0,264,3,1181.0819400000037,,1181.0746275420533,1181.0819400000037,1182.073872042005,1182.073872042005,1182.073872042005,1183.4345430000103,space,1.3527520829811692,None,1183.4362026670133,1183.540869541703,1183.8582321249996,1183.8376841249992,1183.8400646670489,1183.8582321249996,1183.8582321249996,1183.8582321249996,1185.9243683340028,400,1,[2.065728166955523],[2.065732291957829],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.1,400.0,unexp,265,1,22,space,0.27764466597000137,None,300,1,[1.4158900410402566],[1.4158952500438318],22,1,265,0,1185.9322104590246,,1185.9245457090437,1185.9322104590246,1186.9229475420434,1186.9229475420434,1186.9229475420434,1187.208979750052,space,0.27764466597000137,None,1187.2104347090353,1187.3161657087078,1187.6249503750005,1187.604254792037,1187.6064355840208,1187.6249503750005,1187.6249503750005,1187.6249503750005,1189.0412324170466,300,1,[1.4158900410402566],[1.4158952500438318],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
0.4,1000.0,exp,266,2,22,space,0.26169491600012407,None,800,1,[1.0782242910354398],[1.0782293330412358],22,2,266,4,1189.0491544170072,,1189.0414614590118,1189.0491544170072,1190.0327952500083,1190.0327952500083,1190.0394883750123,1190.3008565420168,space,0.26169491600012407,None,1190.3021332090138,1190.7065535417098,1191.012680875021,1190.9937986670411,1190.9955127920257,1191.012680875021,1191.012680875021,1191.012680875021,1192.0912832090398,800,1,[1.0782242910354398],[1.0782293330412358],p001,001,2025-11-12_10h35.26.886,intentional binding,,2025.1.1,None,2025-11-12 10h35.36.129666 +0530,
