pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,65,1,16,v,1,0.25618549999489915,None,16,1,65,1,,,,,154.9244131250016,,154.91947595900274,154.9244131250016,155.90979700000025,155.90979700000025,155.90979700000025,155.90979700000025,155.91673724999418,156.91772758400475,156.91772758400475,157.17518583399942,v,1,0.25618549999489915,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,66,2,16,c,1,0.2761457910091849,None,16,2,66,2,,,,,157.1849739169993,,157.1755096669949,157.1849739169993,158.16664100000344,158.16664100000344,158.16664100000344,158.16664100000344,158.1848432090046,159.17586333400686,159.17586333400686,159.4620065420022,c,1,0.2761457910091849,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,67,3,16,z,1,0.4362650830007624,None,16,3,67,3,,,,,159.4671541669959,,159.46234779199585,159.4671541669959,160.46020354199572,160.46020354199572,160.46020354199572,160.46020354199572,160.46020354199572,161.4586293339962,161.4586293339962,161.90192512499925,z,1,0.4362650830007624,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,68,0,17,x,1,0.2886743330018362,None,17,0,68,0,,,,,161.9094681669958,,161.9022819170059,161.9094681669958,162.90010037500178,162.90010037500178,162.90010037500178,162.90010037500178,162.90712012500444,163.89225504199567,163.89225504199567,164.1858364590007,x,1,0.2886743330018362,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,69,1,17,v,1,0.2912792909919517,None,17,1,69,1,,,,,164.19512050000776,,164.18631274999643,164.19512050000776,165.18456962499477,165.18456962499477,165.18456962499477,165.18456962499477,165.19233033400087,166.1845422089973,166.1845422089973,166.48558245900495,v,1,0.2912792909919517,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,70,2,17,c,1,0.28019316600693855,None,17,2,70,2,,,,,166.49307608400704,,166.48600191700098,166.49307608400704,167.477558958999,167.477558958999,167.477558958999,167.477558958999,167.4853533340065,168.47524562499893,168.47524562499893,168.75861316699593,c,1,0.28019316600693855,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,71,3,17,z,1,0.3174301669932902,None,17,3,71,3,,,,,168.7667006249976,,168.75894058399717,168.7667006249976,169.75019729199994,169.75019729199994,169.75019729199994,169.75019729199994,169.7576153340051,170.75022929199622,170.75022929199622,171.0693306250032,z,1,0.3174301669932902,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,72,0,18,x,1,0.3153530419949675,None,18,0,72,0,,,,,171.0785023339995,,171.06976170900452,171.0785023339995,172.06678958400153,172.06678958400153,172.06678958400153,172.06678958400153,172.07523766699887,173.06835050000518,173.06835050000518,173.3860202920041,x,1,0.3153530419949675,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,73,1,18,c,0,0.44787941699905787,None,18,1,73,1,,,,,173.39428870899428,,173.386432875006,173.39428870899428,174.38337150000734,174.38337150000734,174.38337150000734,174.38337150000734,174.39082816700102,175.3848131249979,175.3848131249979,175.83604754200496,c,0,0.44787941699905787,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,74,2,18,c,1,0.2701890409953194,None,18,2,74,2,,,,,175.84444275000715,,175.8364729169989,175.84444275000715,176.82774475000042,176.82774475000042,176.82774475000042,176.82774475000042,176.8350902920065,177.83336379200045,177.83336379200045,178.1084187499946,c,1,0.2701890409953194,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,75,3,18,z,1,0.29825487500056624,None,18,3,75,3,,,,,178.11674870899878,,178.10878358400078,178.11674870899878,179.10926024999935,179.10926024999935,179.10926024999935,179.10926024999935,179.10926024999935,180.1002736250084,180.1002736250084,180.40232037499663,z,1,0.29825487500056624,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,76,0,19,x,1,0.2868726250017062,None,19,0,76,0,,,,,180.4074664170039,,180.40277400000195,180.4074664170039,181.40148304200557,181.40148304200557,181.40148304200557,181.40148304200557,181.40148304200557,182.4006533750071,182.4006533750071,182.6931953339954,x,1,0.2868726250017062,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,77,1,19,v,1,0.46210066600178834,None,19,1,77,1,,,,,182.70190912499675,,182.693635292002,182.70190912499675,183.69334012499894,183.69334012499894,183.69334012499894,183.69334012499894,183.69334012499894,184.69225308399473,184.69225308399473,185.15826445899438,v,1,0.46210066600178834,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,78,2,19,c,1,0.2444878329988569,None,19,2,78,2,,,,,185.16788195900153,,185.15865724999458,185.16788195900153,186.1602385419974,186.1602385419974,186.1602385419974,186.1602385419974,186.1602385419974,187.15000266699644,187.15000266699644,187.40298237500247,c,1,0.2444878329988569,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,79,3,19,z,1,0.4140043740044348,None,19,3,79,3,,,,,187.41173766700376,,187.40344700000423,187.41173766700376,188.4001933749969,188.4001933749969,188.4001933749969,188.4001933749969,188.40830508399813,189.400274833999,189.400274833999,189.81929658399895,z,1,0.4140043740044348,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,80,0,20,x,1,0.07913745800033212,None,20,0,80,0,,,,,189.82833375000337,,189.8197242919996,189.82833375000337,190.80922512500547,190.80922512500547,190.80922512500547,190.80922512500547,190.82424137499765,191.81814904199564,191.81814904199564,191.90252033399884,x,1,0.07913745800033212,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,81,1,20,v,1,0.017156333007733338,None,20,1,81,1,,,,,191.90777237499424,,191.9028646670049,191.90777237499424,192.89369920900208,192.89369920900208,192.89369920900208,192.89369920900208,192.90136204200098,193.89210266699956,193.89210266699956,193.91933400000562,v,1,0.017156333007733338,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,82,2,20,c,1,0.25436224999430124,None,20,2,82,2,,,,,193.92756404199463,,193.9197419169941,193.92756404199463,194.9104116249946,194.9104116249946,194.9104116249946,194.9104116249946,194.91786108400265,195.91788449999876,195.91788449999876,196.17694933399616,c,1,0.25436224999430124,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,83,3,20,z,1,0.2985842920024879,None,20,3,83,3,,,,,196.18426866699883,,196.17727804199967,196.18426866699883,197.17580504200305,197.17580504200305,197.17580504200305,197.17580504200305,197.17580504200305,198.17550412499986,198.17550412499986,198.47532983400743,z,1,0.2985842920024879,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,84,0,21,x,1,0.30028129200218245,None,21,0,84,0,,,,,198.48481162500684,,198.47574304199952,198.48481162500684,199.47572966699954,199.47572966699954,199.47572966699954,199.47572966699954,199.47572966699954,200.46680679199926,200.46680679199926,200.76938145900203,x,1,0.30028129200218245,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,85,1,21,v,1,0.3302687500108732,None,21,1,85,1,,,,,200.7741639589949,,200.76986479200423,200.7741639589949,201.76791212499666,201.76791212499666,201.76791212499666,201.76791212499666,201.76791212499666,202.76776254200377,202.76776254200377,203.10127124999417,v,1,0.3302687500108732,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,86,2,21,c,1,0.431298291994608,None,21,2,86,2,,,,,203.10604983400845,,203.10166979199857,203.10604983400845,204.09457754199684,204.09457754199684,204.09457754199684,204.09457754199684,204.10217450000346,205.09162087499863,205.09162087499863,205.5255874590075,c,1,0.431298291994608,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,87,3,21,z,1,0.6011026250052964,None,21,3,87,3,,,,,205.53364300000248,,205.52600825000263,205.53364300000248,206.51686179199896,206.51686179199896,206.51686179199896,206.51686179199896,206.52443187500467,207.51783754200733,207.51783754200733,208.12594091700157,z,1,0.6011026250052964,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,88,0,22,x,1,0.275985916989157,None,22,0,88,0,,,,,208.1343179999967,,208.12629587500123,208.1343179999967,209.12787891700282,209.12787891700282,209.12787891700282,209.12787891700282,209.12787891700282,210.11691883399908,210.11691883399908,210.40258337500563,x,1,0.275985916989157,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,89,1,22,v,1,0.2991440000041621,None,22,1,89,1,,,,,210.4100811249955,,210.40297049999936,210.4100811249955,211.3943335840013,211.3943335840013,211.3943335840013,211.3943335840013,211.4017098750046,212.3917177090043,212.3917177090043,212.69206137499714,v,1,0.2991440000041621,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,90,2,22,c,1,0.2683157499996014,None,22,2,90,2,,,,,212.7019359590049,,212.69243404200824,212.7019359590049,213.6937740840076,213.6937740840076,213.6937740840076,213.6937740840076,213.6937740840076,214.69245091700577,214.69245091700577,214.96928758399736,c,1,0.2683157499996014,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,91,3,22,z,1,0.9884438330045668,None,22,3,91,3,,,,,214.9779656669998,,214.96996250000666,214.9779656669998,215.96802470900002,215.96802470900002,215.96802470900002,215.96802470900002,215.9748094999959,216.96715108399803,216.96715108399803,217.95950441699824,z,1,0.9884438330045668,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,92,0,23,x,1,0.30973575000825804,None,23,0,92,0,,,,,217.96829925000202,,217.95991120900726,217.96829925000202,218.95941437500005,218.95941437500005,218.95941437500005,218.95941437500005,218.95941437500005,219.95790012499492,219.95790012499492,220.26916737499414,x,1,0.30973575000825804,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,93,1,23,v,1,0.4174322079925332,None,23,1,93,1,,,,,220.2739450000081,,220.2696074169944,220.2739450000081,221.2680373750045,221.2680373750045,221.2680373750045,221.2680373750045,221.2680373750045,222.25919625000097,222.25919625000097,222.68546579200483,v,1,0.4174322079925332,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,94,2,23,c,1,0.3314039989927551,None,23,2,94,2,,,,,222.6936275420012,,222.6858205000026,222.6936275420012,223.6773440840043,223.6773440840043,223.6773440840043,223.6773440840043,223.68483374999778,224.6760522090044,224.6760522090044,225.00970799999777,c,1,0.3314039989927551,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,95,3,23,z,1,0.2648571250028908,None,23,3,95,3,,,,,225.01923166699999,,225.01010050000332,225.01923166699999,226.01019466700382,226.01019466700382,226.01019466700382,226.01019466700382,226.01019466700382,227.00960445900273,227.00960445900273,227.2757520419982,z,1,0.2648571250028908,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,96,0,24,x,1,0.4622854990011547,None,24,0,96,0,,,,,227.28506041699438,,227.27616029200726,227.28506041699438,228.26691700000083,228.26691700000083,228.26691700000083,228.26691700000083,228.28515454199805,229.27614499999618,229.27614499999618,229.74337145900063,x,1,0.4622854990011547,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,97,1,24,v,1,0.2641008740029065,None,24,1,97,1,,,,,229.75215741699503,,229.74374745899695,229.75215741699503,230.74427670899604,230.74427670899604,230.74427670899604,230.74427670899604,230.74427670899604,231.74328354200406,231.74328354200406,232.00893566700688,v,1,0.2641008740029065,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,98,2,24,c,1,0.2830776250048075,None,24,2,98,2,,,,,232.01853341699461,,232.00922049999645,232.01853341699461,233.00916670900187,233.00916670900187,233.00916670900187,233.00916670900187,233.00916670900187,234.00026858400088,234.00026858400088,234.285960084002,c,1,0.2830776250048075,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,99,3,24,z,1,0.36707158299395815,None,24,3,99,3,,,,,234.290975625001,,234.28630012500798,234.290975625001,235.28475066700776,235.28475066700776,235.28475066700776,235.28475066700776,235.28475066700776,236.28491166699678,236.28491166699678,236.66289462499844,z,1,0.36707158299395815,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,100,0,25,x,1,0.32095741700322833,None,25,0,100,0,,,,,236.6683094589971,,236.6632368749997,236.6683094589971,237.65942491700116,237.65942491700116,237.65942491700116,237.65942491700116,237.65942491700116,238.65933595900424,238.65933595900424,238.98615729200537,x,1,0.32095741700322833,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,101,1,25,v,1,0.37351170799229294,None,25,1,101,1,,,,,238.99427879200084,,238.9866581249953,238.99427879200084,239.98530429200036,239.98530429200036,239.98530429200036,239.98530429200036,239.99287499999627,240.98370416699618,240.98370416699618,241.36960800000816,v,1,0.37351170799229294,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,102,2,25,c,1,0.8103469159977976,None,25,2,102,2,,,,,241.37807887500094,,241.37001879200398,241.37807887500094,242.36852941699908,242.36852941699908,242.36852941699908,242.36852941699908,242.375839291999,243.359749833995,243.359749833995,244.17646920900734,c,1,0.8103469159977976,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,103,3,25,z,1,0.30067662498913705,None,25,3,103,3,,,,,244.18507074999798,,244.17680970899528,244.18507074999798,245.17680508400372,245.17680508400372,245.17680508400372,245.17680508400372,245.17680508400372,246.17642074999458,246.17642074999458,246.48601395900187,z,1,0.30067662498913705,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,104,0,26,x,1,0.32971224999346305,None,26,0,104,0,,,,,246.4932838340028,,246.48634324999875,246.4932838340028,247.47736308400636,247.47736308400636,247.47736308400636,247.47736308400636,247.4848825000081,248.48521450000408,248.48521450000408,248.81854554200254,x,1,0.32971224999346305,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,105,1,26,v,1,0.22660037499736063,None,26,1,105,1,,,,,248.82738929199695,,248.81896287499694,248.82738929199695,249.81070845900103,249.81070845900103,249.81070845900103,249.81070845900103,249.8182413339964,250.80825862499478,250.80825862499478,251.04604604199994,v,1,0.22660037499736063,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,106,2,26,c,1,0.29488154099090025,None,26,2,106,2,,,,,251.0507357919996,,251.0463841669989,251.0507357919996,252.0421305839991,252.0421305839991,252.0421305839991,252.0421305839991,252.0421305839991,253.04105266700208,253.04105266700208,253.34137420900515,c,1,0.29488154099090025,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,107,3,26,z,1,0.3709780409990344,None,26,3,107,3,,,,,253.35038612500648,,253.34166058400297,253.35038612500648,254.34144212500541,254.34144212500541,254.34144212500541,254.34144212500541,254.34144212500541,255.33476195900585,255.33476195900585,255.70892720899428,z,1,0.3709780409990344,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,108,0,27,x,1,0.33622154098702595,None,27,0,108,0,,,,,255.71698724999442,,255.7092752919998,255.71698724999442,256.7091883749963,256.7091883749963,256.7091883749963,256.7091883749963,256.7091883749963,257.70852004199696,257.70852004199696,258.0520602500037,x,1,0.33622154098702595,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,109,1,27,v,1,0.34588191600050777,None,27,1,109,1,,,,,258.0598969999992,,258.05247383400274,258.0598969999992,259.04448379200767,259.04448379200767,259.04448379200767,259.04448379200767,259.0519737919967,260.0429637089983,260.0429637089983,260.39336933400773,v,1,0.34588191600050777,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,110,2,27,c,1,0.2881589579919819,None,27,2,110,2,,,,,260.4023023750051,,260.393791584007,260.4023023750051,261.39399958400463,261.39399958400463,261.39399958400463,261.39399958400463,261.39399958400463,262.39248504200077,262.39248504200077,262.686576417007,c,1,0.2881589579919819,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,111,3,27,z,1,0.30893320799805224,None,27,3,111,3,,,,,262.69579162499576,,262.6870516670024,262.69579162499576,263.67812666700047,263.67812666700047,263.67812666700047,263.67812666700047,263.68550537500414,264.68371391699475,264.68371391699475,265.00285941699985,z,1,0.30893320799805224,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,112,0,28,x,1,0.3332443749968661,None,28,0,112,0,,,,,265.01187787500385,,265.00331270899915,265.01187787500385,265.99352854200697,265.99352854200697,265.99352854200697,265.99352854200697,266.00879500000156,266.9922518340027,266.9922518340027,267.33608979200653,x,1,0.3332443749968661,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,113,1,28,v,1,0.3304990829929011,None,28,1,113,1,,,,,267.3439922920079,,267.3365249589988,267.3439922920079,268.3268783340027,268.3268783340027,268.3268783340027,268.3268783340027,268.33459654200124,269.3339321670064,269.3339321670064,269.6688888750068,v,1,0.3304990829929011,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,114,2,28,c,1,0.3120539160008775,None,28,2,114,2,,,,,269.6737649590068,,269.6693855420017,269.6737649590068,270.65981399999873,270.65981399999873,270.65981399999873,270.65981399999873,270.667171167006,271.6583977919945,271.6583977919945,271.97553429199615,c,1,0.3120539160008775,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,115,3,28,z,1,0.28605433300253935,None,28,3,115,3,,,,,271.98372333400766,,271.97596058400813,271.98372333400766,272.976109833995,272.976109833995,272.976109833995,272.976109833995,272.976109833995,273.9683076670044,273.9683076670044,274.2579795000056,z,1,0.28605433300253935,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,116,0,29,x,1,0.34357695799553767,None,29,0,116,0,,,,,274.2670242500026,,274.2584054170002,274.2670242500026,275.259811625001,275.259811625001,275.259811625001,275.259811625001,275.259811625001,276.2559137089993,276.2559137089993,276.60270495900477,x,1,0.34357695799553767,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,117,1,29,v,1,0.18865999999979977,None,29,1,117,1,,,,,276.6112494590052,,276.6030980840005,276.6112494590052,277.59459554200293,277.59459554200293,277.59459554200293,277.59459554200293,277.6021193339984,278.5925779590034,278.5925779590034,278.7864875420055,v,1,0.18865999999979977,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,118,2,29,c,1,0.2851659159932751,None,29,2,118,2,,,,,278.7957262919954,,278.78693541699613,278.7957262919954,279.77751420899585,279.77751420899585,279.77751420899585,279.77751420899585,279.7923334590014,280.78402449999703,280.78402449999703,281.0736013340065,c,1,0.2851659159932751,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,119,3,29,z,1,0.3186015410028631,None,29,3,119,3,,,,,281.08531379200576,,281.07393637500354,281.08531379200576,282.067097334002,282.067097334002,282.067097334002,282.067097334002,282.0854052089999,283.0686870000063,283.0686870000063,283.3917988339963,z,1,0.3186015410028631,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,120,0,30,x,1,0.3094564159982838,None,30,0,120,0,,,,,283.4004042089946,,283.39222550000704,283.4004042089946,284.3937160420028,284.3937160420028,284.3937160420028,284.3937160420028,284.3937160420028,285.3837746670033,285.3837746670033,285.70324904199515,x,1,0.3094564159982838,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,121,1,30,v,1,0.3917529989994364,None,30,1,121,1,,,,,285.71168325000326,,285.7036748340033,285.71168325000326,286.7005068340077,286.7005068340077,286.7005068340077,286.7005068340077,286.707969916999,287.7014016250032,287.7014016250032,288.1026207499963,v,1,0.3917529989994364,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,122,2,30,c,1,0.08939383299730252,None,30,2,122,2,,,,,288.1121223749942,,288.10304587500286,288.1121223749942,289.0936594999948,289.0936594999948,289.0936594999948,289.0936594999948,289.1075167920062,290.0916357499955,290.0916357499955,290.18639612500556,c,1,0.08939383299730252,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,123,3,30,z,1,0.2699646660039434,None,30,3,123,3,,,,,290.1948801670078,,290.18679812499613,290.1948801670078,291.1848927920073,291.1848927920073,291.1848927920073,291.1848927920073,291.19263670900546,292.18500425000093,292.18500425000093,292.4578134589974,z,1,0.2699646660039434,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,124,0,31,x,1,0.2751425410096999,None,31,0,124,0,,,,,292.4680833339953,,292.45815112499986,292.4680833339953,293.4511728750076,293.4511728750076,293.4511728750076,293.4511728750076,293.45901129199774,294.45168475000537,294.45168475000537,294.73634962500364,x,1,0.2751425410096999,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,125,1,31,v,1,0.2236515409895219,None,31,1,125,1,,,,,294.7449410840054,,294.73678674999974,294.7449410840054,295.72799324999505,295.72799324999505,295.72799324999505,295.72799324999505,295.7353860419971,296.7353560000047,296.7353560000047,296.9697050840041,v,1,0.2236515409895219,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,126,2,31,c,1,0.230972166013089,None,31,2,126,2,,,,,296.9770460419968,,296.97010708399466,296.9770460419968,297.9596587499982,297.9596587499982,297.9596587499982,297.9596587499982,297.9672288750007,298.96862487500766,298.96862487500766,299.20322091699927,c,1,0.230972166013089,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,127,3,31,z,1,0.033874290995299816,None,31,3,127,3,,,,,299.213209834008,,299.2037192919961,299.213209834008,300.19496804200753,300.19496804200753,300.19496804200753,300.19496804200753,300.21000758399896,301.2008452500013,301.2008452500013,301.2448356249952,z,1,0.033874290995299816,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-50,x,128,0,32,x,1,0.41507045800972264,None,32,0,128,0,,,,,301.2504811670078,,301.24516433400277,301.2504811670078,302.24477266700706,302.24477266700706,302.24477266700706,302.24477266700706,302.24477266700706,303.24267033400247,303.24267033400247,303.6599945420021,x,1,0.41507045800972264,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
150,v,129,1,32,v,1,0.46622100000968203,None,32,1,129,1,,,,,303.6688100839965,,303.6604262089968,303.6688100839965,304.66069816700474,304.66069816700474,304.66069816700474,304.66069816700474,304.66069816700474,305.6584497500007,305.6584497500007,306.1259822090069,v,1,0.46622100000968203,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
50,c,130,2,32,c,1,0.26229687499289867,None,32,2,130,2,,,,,306.1349702919979,,306.1263956670009,306.1349702919979,307.1258818750066,307.1258818750066,307.1258818750066,307.1258818750066,307.1258818750066,308.11748958399403,308.11748958399403,308.3865202500019,c,1,0.26229687499289867,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
-150,z,131,3,32,z,1,0.24276512399956118,None,32,3,131,3,,,,,308.3955302920076,,308.38707304200216,308.3955302920076,309.38389937499596,309.38389937499596,309.38389937499596,309.38389937499596,309.3908584169985,310.38385433399526,310.38385433399526,310.63628495900775,z,1,0.24276512399956118,None,,,,,5,001,2025-10-02_18h28.59.078,motor sequence learning,,2025.1.1,None,2025-10-02 18h29.26.803622 +0530,
