thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
121,0,121,[np.float64(-0.2966666666666667)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.106538541993359],[None],121,0,121,0,132.94660966700758,,5,132.93915987500804,132.94660966700758,132.94660966700758,0.009578708006301895,134.04574450000655,[np.float64(-0.2966666666666667)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.106538541993359],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
122,0,122,[np.float64(0.1)],[np.float64(-0.165)],[1],[0],[0],[0.6573039169888943],[None],122,0,122,0,134.06232366700715,,5,134.05500583400135,134.06232366700715,134.06232366700715,0.009146583004621789,134.71235279200482,[np.float64(0.1)],[np.float64(-0.165)],[1],[0],[0],[0.6573039169888943],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
123,0,123,[np.float64(0.025)],[np.float64(-0.051666666666666666)],[1],[0],[0],[1.7830798750073882],['target'],123,0,123,0,134.73839491700346,,10,134.72931233400595,134.73839491700346,134.73839491700346,0.016847000006237067,136.5124380000052,[np.float64(0.025)],[np.float64(-0.051666666666666666)],[1],[0],[0],[1.7830798750073882],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
124,0,124,[np.float64(0.3566666666666667)],[np.float64(-0.41333333333333333)],[1],[0],[0],[1.5910753329953877],[None],124,0,124,0,136.52844212501077,,5,136.5214878340048,136.52844212501077,136.52844212501077,0.008916374994441867,138.11261108401231,[np.float64(0.3566666666666667)],[np.float64(-0.41333333333333333)],[1],[0],[0],[1.5910753329953877],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
125,0,125,[np.float64(0.14833333333333334)],[np.float64(0.4216666666666667)],[1],[0],[0],[1.3896941249986412],[None],125,0,125,0,138.12860450000153,,5,138.12176700000418,138.12860450000153,138.12860450000153,0.009036542003741488,139.5115077090013,[np.float64(0.14833333333333334)],[np.float64(0.4216666666666667)],[1],[0],[0],[1.3896941249986412],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
126,0,126,[np.float64(0.16333333333333333)],[np.float64(0.25166666666666665)],[1],[0],[0],[0.8163337909936672],[None],126,0,126,0,139.53840808400128,,10,139.52884970900777,139.53840808400128,139.53840808400128,0.017220708992681466,140.34522762500274,[np.float64(0.16333333333333333)],[np.float64(0.25166666666666665)],[1],[0],[0],[0.8163337909936672],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
127,0,127,[np.float64(0.32166666666666666)],[np.float64(0.125)],[1],[0],[0],[0.790411750000203],[None],127,0,127,0,140.36090941700968,,5,140.35446720900654,140.36090941700968,140.36090941700968,0.009101208008360118,141.14492766700278,[np.float64(0.32166666666666666)],[np.float64(0.125)],[1],[0],[0],[0.790411750000203],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
128,0,128,[np.float64(0.3016666666666667)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.0414034580026055],[None],128,0,128,0,141.16104870900745,,5,141.15423533400462,141.16104870900745,141.16104870900745,0.0091900830011582,142.19568370901106,[np.float64(0.3016666666666667)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.0414034580026055],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
129,0,129,[np.float64(0.041666666666666664)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.0239615000027698],[None],129,0,129,0,142.21189616700576,,5,142.20485733399983,142.21189616700576,142.21189616700576,0.009052833003806882,143.22885791701265,[np.float64(0.041666666666666664)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.0239615000027698],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
130,0,130,[np.float64(0.016666666666666666)],[np.float64(0.36666666666666664)],[1],[0],[0],[0.7403153339982964],['target'],130,0,130,0,143.2448548340035,,5,143.23795370900189,143.2448548340035,143.2448548340035,0.00898862500616815,143.97831750000478,[np.float64(0.016666666666666666)],[np.float64(0.36666666666666664)],[1],[0],[0],[0.7403153339982964],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
131,0,131,[np.float64(-0.31833333333333336)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.3167932079959428],[None],131,0,131,0,144.00408012499975,,10,143.99543441701098,144.00408012499975,144.00408012499975,0.017004249995807186,145.31226475001313,[np.float64(-0.31833333333333336)],[np.float64(-0.29833333333333334)],[1],[0],[0],[1.3167932079959428],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
132,0,132,[np.float64(-0.435)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.3169207910104888],['target'],132,0,132,0,145.3379282090027,,10,145.32920758399996,145.3379282090027,145.3379282090027,0.016778499993961304,146.6461665000097,[np.float64(-0.435)],[np.float64(-0.42333333333333334)],[1],[0],[0],[1.3169207910104888],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
133,0,133,[np.float64(-0.33666666666666667)],[np.float64(0.405)],[1],[0],[0],[1.3237559580011293],[None],133,0,133,0,146.66192187501292,,5,146.65527591700084,146.66192187501292,146.66192187501292,0.008983292005723342,147.9790750000102,[np.float64(-0.33666666666666667)],[np.float64(0.405)],[1],[0],[0],[1.3237559580011293],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
134,0,134,[np.float64(-0.24333333333333335)],[np.float64(-0.12)],[1],[0],[0],[0.9736834580107825],['target'],134,0,134,0,147.99498954199953,,5,147.98833795900282,147.99498954199953,147.99498954199953,0.009158500004559755,148.96206341701327,[np.float64(-0.24333333333333335)],[np.float64(-0.12)],[1],[0],[0],[0.9736834580107825],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
135,0,135,[np.float64(-0.12333333333333334)],[np.float64(-0.37166666666666665)],[1],[0],[0],[0.8169352080003591],[None],135,0,135,0,148.98777645900554,,10,148.97904912500235,148.98777645900554,148.98777645900554,0.016878249996807426,149.7960289170005,[np.float64(-0.12333333333333334)],[np.float64(-0.37166666666666665)],[1],[0],[0],[0.8169352080003591],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
136,0,136,[np.float64(-0.39666666666666667)],[np.float64(0.006666666666666667)],[1],[0],[0],[0.8569492499955231],['target'],136,0,136,0,149.81220020900946,,5,149.80548275000183,149.81220020900946,149.81220020900946,0.009309333996498026,150.66248091700254,[np.float64(-0.39666666666666667)],[np.float64(0.006666666666666667)],[1],[0],[0],[0.8569492499955231],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
137,0,137,[np.float64(-0.07833333333333334)],[np.float64(-0.255)],[1],[0],[0],[1.023258374989382],['target'],137,0,137,0,150.67871474999993,,5,150.67231929200352,150.67871474999993,150.67871474999993,0.009714542000438087,151.695633292009,[np.float64(-0.07833333333333334)],[np.float64(-0.255)],[1],[0],[0],[1.023258374989382],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
138,0,138,[np.float64(0.39)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.3993447499960894],[None],138,0,138,0,151.72209979200852,,10,151.71299837500555,151.72209979200852,151.72209979200852,0.01724462499259971,153.11238441700698,[np.float64(0.39)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.3993447499960894],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
139,0,139,[np.float64(0.385)],[np.float64(0.16)],[1],[0],[0],[1.1743651249998948],['target'],139,0,139,0,153.1281095840095,,5,153.12142291700002,153.1281095840095,153.1281095840095,0.008906375005608425,154.29583304200787,[np.float64(0.385)],[np.float64(0.16)],[1],[0],[0],[1.1743651249998948],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
140,0,140,[np.float64(-0.08166666666666667)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.4324218330002623],['target'],140,0,140,0,154.32128504200955,,10,154.3126984170085,154.32128504200955,154.32128504200955,0.01674779099994339,155.7451591249992,[np.float64(-0.08166666666666667)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.4324218330002623],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
141,0,141,[np.float64(0.0016666666666666668)],[np.float64(0.315)],[1],[0],[0],[0.5746535000071162],['target'],141,0,141,0,155.7605282500008,,5,155.7542379170045,155.7605282500008,155.7605282500008,0.008943458000430837,156.32893266700557,[np.float64(0.0016666666666666668)],[np.float64(0.315)],[1],[0],[0],[0.5746535000071162],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
142,0,142,[np.float64(-0.405)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.1408041659888113],[None],142,0,142,0,156.34556720900582,,5,156.33801762500661,156.34556720900582,156.34556720900582,0.008976958008133806,157.47886754201318,[np.float64(-0.405)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.1408041659888113],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
143,0,143,[np.float64(-0.24166666666666667)],[np.float64(-0.185)],[1],[0],[0],[0.9565882500028238],[None],143,0,143,0,157.495628167002,,5,157.48820691701258,157.495628167002,157.495628167002,0.009214999998221174,158.44484362500953,[np.float64(-0.24166666666666667)],[np.float64(-0.185)],[1],[0],[0],[0.9565882500028238],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
144,0,144,[np.float64(-0.30333333333333334)],[np.float64(0.265)],[1],[0],[0],[1.0751226669963216],[None],144,0,144,0,158.46149604200036,,5,158.45407125000202,158.46149604200036,158.46149604200036,0.009109874998102896,159.52924341701146,[np.float64(-0.30333333333333334)],[np.float64(0.265)],[1],[0],[0],[1.0751226669963216],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
145,0,145,[np.float64(-0.3)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.0977727499994216],[None],145,0,145,0,159.555420167002,,10,159.546747875007,159.555420167002,159.555420167002,0.017383083992172033,160.64456937499926,[np.float64(-0.3)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.0977727499994216],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
146,0,146,[np.float64(0.46)],[np.float64(0.27)],[1],[0],[0],[1.4682051660056459],[None],146,0,146,0,160.67016304199933,,10,160.6615369170031,160.67016304199933,160.67016304199933,0.016843249992234632,162.1297842500062,[np.float64(0.46)],[np.float64(0.27)],[1],[0],[0],[1.4682051660056459],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
147,0,147,[np.float64(0.25166666666666665)],[np.float64(0.35)],[1],[0],[0],[1.7898698749922914],[None],147,0,147,0,162.1467733340105,,5,162.13923391701246,162.1467733340105,162.1467733340105,0.009306958003435284,163.92914925000514,[np.float64(0.25166666666666665)],[np.float64(0.35)],[1],[0],[0],[1.7898698749922914],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
148,0,148,[np.float64(-0.2833333333333333)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.0240873330039904],['target'],148,0,148,0,163.94528312500915,,5,163.938323209004,163.94528312500915,163.94528312500915,0.009053916990524158,164.96245512500172,[np.float64(-0.2833333333333333)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.0240873330039904],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
149,0,149,[np.float64(-0.3)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.4499712079996243],['target'],149,0,149,0,164.98882575001335,,10,164.97947516701242,164.98882575001335,164.98882575001335,0.01690391699958127,166.4294794590096,[np.float64(-0.3)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.4499712079996243],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
150,0,150,[np.float64(0.435)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.1404240419942653],['target'],150,0,150,0,166.44553024999914,,5,166.43859241700557,166.44553024999914,166.44553024999914,0.008981958002550527,167.5790605420043,[np.float64(0.435)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.1404240419942653],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
151,0,151,[np.float64(-0.41833333333333333)],[np.float64(-0.11)],[1],[0],[0],[0.9168059579969849],['target'],151,0,151,0,167.60499925000477,,10,167.59614245900593,167.60499925000477,167.60499925000477,0.016964832990197465,168.51298241699988,[np.float64(-0.41833333333333333)],[np.float64(-0.11)],[1],[0],[0],[0.9168059579969849],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
152,0,152,[np.float64(-0.24833333333333332)],[np.float64(0.425)],[1],[0],[0],[0.7980510420020437],['target'],152,0,152,0,168.53980470901297,,10,168.53047458401124,168.53980470901297,168.53980470901297,0.01735754199035,169.32855683400703,[np.float64(-0.24833333333333332)],[np.float64(0.425)],[1],[0],[0],[0.7980510420020437],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
153,0,153,[np.float64(-0.3616666666666667)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.1000154579960508],['target'],153,0,153,0,169.35341291700024,,10,169.34522020901204,169.35341291700024,169.35341291700024,0.016537874995265156,170.44527470901085,[np.float64(-0.3616666666666667)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.1000154579960508],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
154,0,154,[np.float64(0.2916666666666667)],[np.float64(-0.42)],[1],[0],[0],[1.2749445000081323],[None],154,0,154,0,170.46025504200952,,5,170.45388766701217,170.46025504200952,170.46025504200952,0.008488457999192178,171.72889695900085,[np.float64(0.2916666666666667)],[np.float64(-0.42)],[1],[0],[0],[1.2749445000081323],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
155,0,155,[np.float64(0.335)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.2243873750121566],[None],155,0,155,0,171.74509383400436,,5,171.73779870900034,171.74509383400436,171.74509383400436,0.008800499999779277,172.9622221669997,[np.float64(0.335)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.2243873750121566],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
156,0,156,[np.float64(-0.31833333333333336)],[np.float64(-0.13666666666666666)],[1],[0],[0],[0.9243467499909457],[None],156,0,156,0,172.9780541670043,,5,172.9711430419993,172.9780541670043,172.9780541670043,0.008803083997918293,173.895531459013,[np.float64(-0.31833333333333336)],[np.float64(-0.13666666666666666)],[1],[0],[0],[0.9243467499909457],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
157,0,157,[np.float64(-0.18833333333333332)],[np.float64(0.3466666666666667)],[1],[0],[0],[1.050127334005083],[None],157,0,157,0,173.9215016250091,,10,173.91250362500432,173.9215016250091,173.9215016250091,0.016867541999090463,174.96267225001066,[np.float64(-0.18833333333333332)],[np.float64(0.3466666666666667)],[1],[0],[0],[1.050127334005083],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
158,0,158,[np.float64(0.41333333333333333)],[np.float64(0.013333333333333334)],[1],[0],[0],[0.9166540000005625],[None],158,0,158,0,174.9880234170123,,10,174.97927141700347,174.9880234170123,174.9880234170123,0.016468666988657787,175.8959671670018,[np.float64(0.41333333333333333)],[np.float64(0.013333333333333334)],[1],[0],[0],[0.9166540000005625],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
159,0,159,[np.float64(0.4083333333333333)],[np.float64(0.475)],[1],[0],[0],[0.8573478750040522],[None],159,0,159,0,175.9117387090082,,5,175.90509541700885,175.9117387090082,175.9117387090082,0.008991541995783336,176.76248979200318,[np.float64(0.4083333333333333)],[np.float64(0.475)],[1],[0],[0],[0.8573478750040522],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
160,0,160,[np.float64(-0.43666666666666665)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.1234446669986937],[None],160,0,160,0,176.77935345900187,,5,176.7720772090106,176.77935345900187,176.77935345900187,0.009473541998886503,177.89556275001087,[np.float64(-0.43666666666666665)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.1234446669986937],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
161,0,161,[np.float64(-0.2633333333333333)],[np.float64(0.29)],[1],[0],[0],[1.0665882080065785],[None],161,0,161,0,177.92125737501192,,10,177.91259645900573,177.92125737501192,177.92125737501192,0.016916417007450946,178.9792302499991,[np.float64(-0.2633333333333333)],[np.float64(0.29)],[1],[0],[0],[1.0665882080065785],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
162,0,162,[np.float64(0.32166666666666666)],[np.float64(0.08)],[1],[0],[0],[0.9072976250026841],[None],162,0,162,0,178.9954003340099,,5,178.98848133400315,178.9954003340099,178.9954003340099,0.009111833001952618,179.89582791700377,[np.float64(0.32166666666666666)],[np.float64(0.08)],[1],[0],[0],[0.9072976250026841],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
163,0,163,[np.float64(-0.4116666666666667)],[np.float64(-0.045)],[1],[0],[0],[0.8904734999960056],[None],163,0,163,0,179.91251120901143,,5,179.9051969590073,179.91251120901143,179.91251120901143,0.009250291011994705,180.79571429200587,[np.float64(-0.4116666666666667)],[np.float64(-0.045)],[1],[0],[0],[0.8904734999960056],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
164,0,164,[np.float64(0.31833333333333336)],[np.float64(0.345)],[1],[0],[0],[1.2156645840004785],['target'],164,0,164,0,180.82196491700597,,10,180.8133295000007,180.82196491700597,180.82196491700597,0.017503457987913862,182.0290329999989,[np.float64(0.31833333333333336)],[np.float64(0.345)],[1],[0],[0],[1.2156645840004785],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
165,0,165,[np.float64(0.25833333333333336)],[np.float64(0.325)],[1],[0],[0],[0.8908090830082074],[None],165,0,165,0,182.0450712919992,,5,182.03812758400454,182.0450712919992,182.0450712919992,0.008984040992800146,182.92897829200956,[np.float64(0.25833333333333336)],[np.float64(0.325)],[1],[0],[0],[0.8908090830082074],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
166,0,166,[np.float64(-0.24333333333333335)],[np.float64(0.19166666666666668)],[1],[0],[0],[0.9909441660129232],['target'],166,0,166,0,182.94483354200202,,5,182.93807658400328,182.94483354200202,182.94483354200202,0.008987707988126203,183.9290622920089,[np.float64(-0.24333333333333335)],[np.float64(0.19166666666666668)],[1],[0],[0],[0.9909441660129232],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
167,0,167,[np.float64(-0.365)],[np.float64(0.45)],[1],[0],[0],[0.9658511250017909],[None],167,0,167,0,183.9540808340098,,10,183.94583675000467,183.9540808340098,183.9540808340098,0.01666145899798721,184.9117289170099,[np.float64(-0.365)],[np.float64(0.45)],[1],[0],[0],[0.9658511250017909],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
168,0,168,[np.float64(-0.095)],[np.float64(0.42)],[1],[0],[0],[1.0752010840078583],['target'],168,0,168,0,184.9270775840123,,5,184.92071762500564,184.9270775840123,184.9270775840123,0.00886487499519717,185.99596366701007,[np.float64(-0.095)],[np.float64(0.42)],[1],[0],[0],[1.0752010840078583],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
169,0,169,[np.float64(0.22333333333333333)],[np.float64(0.05)],[1],[0],[0],[1.0499423750006827],['target'],169,0,169,0,186.02168991700455,,10,186.01276716700522,186.02168991700455,186.02168991700455,0.016688374991645105,187.06274970900267,[np.float64(0.22333333333333333)],[np.float64(0.05)],[1],[0],[0],[1.0499423750006827],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
170,0,170,[np.float64(-0.37833333333333335)],[np.float64(0.35333333333333333)],[1],[0],[0],[0.81673312500061],['target'],170,0,170,0,187.0876430000062,,10,187.0794706250017,187.0876430000062,187.0876430000062,0.01658708399918396,187.89623641700018,[np.float64(-0.37833333333333335)],[np.float64(0.35333333333333333)],[1],[0],[0],[0.81673312500061],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
171,0,171,[np.float64(-0.185)],[np.float64(0.37333333333333335)],[1],[0],[0],[0.6656310830003349],[None],171,0,171,0,187.92157158401096,,10,187.9130428339995,187.92157158401096,187.92157158401096,0.016680665998137556,188.57870808400912,[np.float64(-0.185)],[np.float64(0.37333333333333335)],[1],[0],[0],[0.6656310830003349],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
172,0,172,[np.float64(-0.22833333333333333)],[np.float64(0.13833333333333334)],[1],[0],[0],[0.7840056249988265],['target'],172,0,172,0,188.60421758401208,,10,188.59578762500314,188.60421758401208,188.60421758401208,0.016952292004134506,189.37984858400887,[np.float64(-0.22833333333333333)],[np.float64(0.13833333333333334)],[1],[0],[0],[0.7840056249988265],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
173,0,173,[np.float64(0.24833333333333332)],[np.float64(0.47)],[1],[0],[0],[1.0896607079921523],[None],173,0,173,0,189.39629916701233,,5,189.3890988750063,189.39629916701233,189.39629916701233,0.009102083000470884,190.47880308399908,[np.float64(0.24833333333333332)],[np.float64(0.47)],[1],[0],[0],[1.0896607079921523],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
174,0,174,[np.float64(-0.18666666666666668)],[np.float64(0.21833333333333332)],[1],[0],[0],[0.9079750410019187],[None],174,0,174,0,190.49495491701236,,5,190.4877299170039,190.49495491701236,190.49495491701236,0.008817042005830444,191.3957442920073,[np.float64(-0.18666666666666668)],[np.float64(0.21833333333333332)],[1],[0],[0],[0.9079750410019187],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
175,0,175,[np.float64(-0.25333333333333335)],[np.float64(-0.25)],[1],[0],[0],[0.8737910829950124],[None],175,0,175,0,191.41176200000336,,5,191.40467029200227,191.41176200000336,191.41176200000336,0.008820666989777237,192.27850883400242,[np.float64(-0.25333333333333335)],[np.float64(-0.25)],[1],[0],[0],[0.8737910829950124],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
176,0,176,[np.float64(0.39166666666666666)],[np.float64(-0.17)],[1],[0],[0],[1.4669450420042267],[None],176,0,176,0,192.30505533399992,,10,192.29578316700645,192.30505533399992,192.30505533399992,0.01715854200301692,193.7627635000099,[np.float64(0.39166666666666666)],[np.float64(-0.17)],[1],[0],[0],[1.4669450420042267],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
177,0,177,[np.float64(-0.2633333333333333)],[np.float64(0.425)],[1],[0],[0],[1.423880292000831],['target'],177,0,177,0,193.77818616700824,,5,193.77195554200443,193.77818616700824,193.77818616700824,0.009066500002518296,195.19587941700593,[np.float64(-0.2633333333333333)],[np.float64(0.425)],[1],[0],[0],[1.423880292000831],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
178,0,178,[np.float64(0.41)],[np.float64(-0.185)],[1],[0],[0],[1.132898291994934],['target'],178,0,178,0,195.22186450001027,,10,195.2129786250007,195.22186450001027,195.22186450001027,0.016983833993435837,196.34592095900734,[np.float64(0.41)],[np.float64(-0.185)],[1],[0],[0],[1.132898291994934],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
179,0,179,[np.float64(-0.455)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.0991667909984244],[None],179,0,179,0,196.37188787500781,,10,196.3629754170106,196.37188787500781,196.37188787500781,0.016910167003516108,197.46217745900503,[np.float64(-0.455)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.0991667909984244],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
180,0,180,[np.float64(-0.16)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.3583467910066247],['target'],180,0,180,0,197.47707720901235,,5,197.47085583400622,197.47707720901235,197.47707720901235,0.008559708003303967,199.82924900000216,[np.float64(-0.16)],[np.float64(-0.3233333333333333)],[1],[0],[0],[2.3583467910066247],['target'],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
181,0,181,[np.float64(-0.015)],[np.float64(-0.345)],[1],[0],[0],[0.8160889169957954],[None],181,0,181,0,199.85530312500487,,10,199.84659529200871,199.85530312500487,199.85530312500487,0.017229624994797632,200.6627187920094,[np.float64(-0.015)],[np.float64(-0.345)],[1],[0],[0],[0.8160889169957954],[None],02,001,2025-10-01_18h58.22.109,visual search,,2025.1.1,None,2025-10-01 18h58.29.146168 +0530,
