thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(-0.0899581589958159)],[np.float64(-0.03138075313807531)],[1],[0],[0],[1.413201207993552],['target'],58,0,58,0,75.3813134580123,,10,75.37026062500081,75.3813134580123,75.3813134580123,0.020003833997179754,76.78349841599993,[np.float64(-0.0899581589958159)],[np.float64(-0.03138075313807531)],[1],[0],[0],[1.413201207993552],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
59,0,59,[np.float64(0.3263598326359833)],[np.float64(0.012552301255230125)],[1],[0],[0],[1.298535334004555],['target'],59,0,59,0,76.81180975001189,,10,76.80176716600545,76.81180975001189,76.81180975001189,0.01812516601057723,78.10035100000096,[np.float64(0.3263598326359833)],[np.float64(0.012552301255230125)],[1],[0],[0],[1.298535334004555],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
60,0,60,[np.float64(0.0031380753138075313)],[np.float64(0.29811715481171547)],[1],[0],[0],[1.0660619590053102],['target'],60,0,60,0,78.12904145799985,,10,78.11843037500512,78.12904145799985,78.12904145799985,0.01789475000987295,79.18452937500842,[np.float64(0.0031380753138075313)],[np.float64(0.29811715481171547)],[1],[0],[0],[1.0660619590053102],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
61,0,61,[np.float64(0.1192468619246862)],[np.float64(-0.07740585774058577)],[1],[0],[0],[1.105833415989764],['target'],61,0,61,0,79.20314408300328,,5,79.19494666600076,79.20314408300328,79.20314408300328,0.010272500003338791,80.30083670800377,[np.float64(0.1192468619246862)],[np.float64(-0.07740585774058577)],[1],[0],[0],[1.105833415989764],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
62,0,62,[np.float64(0.26673640167364016)],[np.float64(-0.07322175732217573)],[1],[0],[0],[0.9363542920036707],['target'],62,0,62,0,80.3215018750052,,5,80.31320950000372,80.3215018750052,80.3215018750052,0.012206375002278946,81.2496222910122,[np.float64(0.26673640167364016)],[np.float64(-0.07322175732217573)],[1],[0],[0],[0.9363542920036707],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
63,0,63,[np.float64(-0.38284518828451886)],[np.float64(0.3891213389121339)],[1],[0],[0],[1.1139307499979623],[None],63,0,63,0,81.44960716601054,,10,81.43843650000053,81.44960716601054,81.44960716601054,0.18865070899482816,82.5524025830091,[np.float64(-0.38284518828451886)],[np.float64(0.3891213389121339)],[1],[0],[0],[1.1139307499979623],[None],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
64,0,64,[np.float64(0.23221757322175732)],[np.float64(-0.17573221757322174)],[1],[0],[0],[1.390436542002135],['target'],64,0,64,0,82.56994683301309,,5,82.56171083300433,82.56994683301309,82.56994683301309,0.009164125003735535,83.95218812501116,[np.float64(0.23221757322175732)],[np.float64(-0.17573221757322174)],[1],[0],[0],[1.390436542002135],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
65,0,65,[np.float64(-0.4299163179916318)],[np.float64(0.0198744769874477)],[1],[0],[0],[1.123600582999643],['target'],65,0,65,0,83.97086404100992,,5,83.96157500000845,83.97086404100992,83.97086404100992,0.009281457998440601,85.0852261250111,[np.float64(-0.4299163179916318)],[np.float64(0.0198744769874477)],[1],[0],[0],[1.123600582999643],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
66,0,66,[np.float64(-0.3138075313807531)],[np.float64(-0.016736401673640166)],[1],[0],[0],[0.8876319999981206],['target'],66,0,66,0,85.10584425000707,,5,85.09733683300146,85.10584425000707,85.10584425000707,0.011926249993848614,85.9850237910141,[np.float64(-0.3138075313807531)],[np.float64(-0.016736401673640166)],[1],[0],[0],[0.8876319999981206],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
67,0,67,[np.float64(-0.2824267782426778)],[np.float64(-0.3682008368200837)],[1],[0],[0],[1.3212959999946179],['target'],67,0,67,0,86.0062856250006,,5,85.99716412500129,86.0062856250006,86.0062856250006,0.011977707996265963,87.31851558299968,[np.float64(-0.2824267782426778)],[np.float64(-0.3682008368200837)],[1],[0],[0],[1.3212959999946179],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
68,0,68,[np.float64(-0.0700836820083682)],[np.float64(0.37656903765690375)],[1],[0],[0],[0.9439094999979716],['target'],68,0,68,0,87.35108329101058,,10,87.34068291600852,87.35108329101058,87.35108329101058,0.021999999997206032,88.2846411250066,[np.float64(-0.0700836820083682)],[np.float64(0.37656903765690375)],[1],[0],[0],[0.9439094999979716],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
69,0,69,[np.float64(-0.3682008368200837)],[np.float64(0.12133891213389121)],[1],[0],[0],[1.0474699160113232],['target'],69,0,69,0,88.31321079100599,,10,88.30259550000483,88.31321079100599,88.31321079100599,0.017803833005018532,89.35011033300543,[np.float64(-0.3682008368200837)],[np.float64(0.12133891213389121)],[1],[0],[0],[1.0474699160113232],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
70,0,70,[np.float64(0.18200836820083682)],[np.float64(-0.3378661087866109)],[1],[0],[0],[1.3924916669930099],['target'],70,0,70,0,89.36799641601101,,5,89.36028016600176,89.36799641601101,89.36799641601101,0.010009250006987713,90.75284320799983,[np.float64(0.18200836820083682)],[np.float64(-0.3378661087866109)],[1],[0],[0],[1.3924916669930099],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
71,0,71,[np.float64(0.4989539748953975)],[np.float64(0.33577405857740583)],[1],[0],[0],[1.133785790996626],['target'],71,0,71,0,90.77542204101337,,5,90.76630783300789,90.77542204101337,90.77542204101337,0.013283374995808117,91.90015804101131,[np.float64(0.4989539748953975)],[np.float64(0.33577405857740583)],[1],[0],[0],[1.133785790996626],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
72,0,72,[np.float64(0.4686192468619247)],[np.float64(0.49686192468619245)],[1],[0],[0],[1.2441139160073362],['target'],72,0,72,0,91.92071870800282,,5,91.9121150830033,91.92071870800282,91.92071870800282,0.011774790997151285,93.15627000000677,[np.float64(0.4686192468619247)],[np.float64(0.49686192468619245)],[1],[0],[0],[1.2441139160073362],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
73,0,73,[np.float64(-0.05230125523012552)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.457475750008598],['target'],73,0,73,0,93.18484083301155,,10,93.1745414580073,93.18484083301155,93.18484083301155,0.01814787500188686,94.63205783300509,[np.float64(-0.05230125523012552)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.457475750008598],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
74,0,74,[np.float64(-0.09100418410041841)],[np.float64(-0.08786610878661087)],[1],[0],[0],[0.8579300839919597],['target'],74,0,74,0,94.64998770800594,,5,94.64241162501276,94.64998770800594,94.64998770800594,0.01019983401056379,95.50039037500392,[np.float64(-0.09100418410041841)],[np.float64(-0.08786610878661087)],[1],[0],[0],[0.8579300839919597],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
75,0,75,[np.float64(0.10146443514644352)],[np.float64(-0.2510460251046025)],[1],[0],[0],[1.1635289580008248],['target'],75,0,75,0,95.53068725000776,,10,95.51976262500102,95.53068725000776,95.53068725000776,0.019228666002163664,96.68333216600877,[np.float64(0.10146443514644352)],[np.float64(-0.2510460251046025)],[1],[0],[0],[1.1635289580008248],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
76,0,76,[np.float64(-0.25418410041841005)],[np.float64(0.4476987447698745)],[1],[0],[0],[1.3572291250020498],['target'],76,0,76,0,96.70116458300618,,5,96.69362933300727,96.70116458300618,96.70116458300618,0.010154458999750204,98.05090804101201,[np.float64(-0.25418410041841005)],[np.float64(0.4476987447698745)],[1],[0],[0],[1.3572291250020498],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
77,0,77,[np.float64(-0.40794979079497906)],[np.float64(-0.3399581589958159)],[1],[0],[0],[1.1723853750008857],['target'],77,0,77,0,98.07127850000688,,5,98.06270604100428,98.07127850000688,98.07127850000688,0.011661249998724088,99.23513937499956,[np.float64(-0.40794979079497906)],[np.float64(-0.3399581589958159)],[1],[0],[0],[1.1723853750008857],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
78,0,78,[np.float64(0.26778242677824265)],[np.float64(0.2824267782426778)],[1],[0],[0],[1.2871549169940408],['target'],78,0,78,0,99.25596845800465,,5,99.24725162501272,99.25596845800465,99.25596845800465,0.011971291998634115,100.53446204100328,[np.float64(0.26778242677824265)],[np.float64(0.2824267782426778)],[1],[0],[0],[1.2871549169940408],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
79,0,79,[np.float64(-0.06485355648535565)],[np.float64(0.10251046025104603)],[1],[0],[0],[1.3120358330052113],['target'],79,0,79,0,100.56558837500052,,10,100.55461904100957,100.56558837500052,100.56558837500052,0.019987791994935833,101.86669950000942,[np.float64(-0.06485355648535565)],[np.float64(0.10251046025104603)],[1],[0],[0],[1.3120358330052113],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
80,0,80,[np.float64(-0.303347280334728)],[np.float64(0.35251046025104604)],[1],[0],[0],[1.023063375003403],['target'],80,0,80,0,101.88688883300347,,5,101.87869300000602,101.88688883300347,101.88688883300347,0.011819999999715947,102.90181341599964,[np.float64(-0.303347280334728)],[np.float64(0.35251046025104604)],[1],[0],[0],[1.023063375003403],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
81,0,81,[np.float64(0.34623430962343094)],[np.float64(-0.32426778242677823)],[1],[0],[0],[1.4536356660100864],['target'],81,0,81,0,102.9229108330037,,5,102.91415087500354,102.9229108330037,102.9229108330037,0.012165500011178665,104.36784441600321,[np.float64(0.34623430962343094)],[np.float64(-0.32426778242677823)],[1],[0],[0],[1.4536356660100864],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
82,0,82,[np.float64(0.16631799163179917)],[np.float64(-0.01882845188284519)],[1],[0],[0],[1.0269100840087049],['target'],82,0,82,0,104.40126554100425,,10,104.39023112501309,104.40126554100425,104.40126554100425,0.02222170800087042,105.41718258301262,[np.float64(0.16631799163179917)],[np.float64(-0.01882845188284519)],[1],[0],[0],[1.0269100840087049],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
83,0,83,[np.float64(-0.2583682008368201)],[np.float64(0.497907949790795)],[1],[0],[0],[0.8625308750051772],['target'],83,0,83,0,105.4357818330027,,5,105.42734300000302,105.4357818330027,105.4357818330027,0.009996708002290688,106.28992445800395,[np.float64(-0.2583682008368201)],[np.float64(0.497907949790795)],[1],[0],[0],[0.8625308750051772],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
84,0,84,[np.float64(0.2719665271966527)],[np.float64(-0.26464435146443516)],[1],[0],[0],[1.6914955419924809],['target'],84,0,84,0,106.31980362501054,,10,106.30891141601023,106.31980362501054,106.31980362501054,0.018846958002541214,108.00044758300646,[np.float64(0.2719665271966527)],[np.float64(-0.26464435146443516)],[1],[0],[0],[1.6914955419924809],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
85,0,85,[np.float64(0.20292887029288703)],[np.float64(0.46548117154811713)],[1],[0],[0],[1.5595512089930708],['target'],85,0,85,0,108.01924725000572,,5,108.0104437500122,108.01924725000572,108.01924725000572,0.009829708011238836,109.57004604100075,[np.float64(0.20292887029288703)],[np.float64(0.46548117154811713)],[1],[0],[0],[1.5595512089930708],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
86,0,86,[np.float64(-0.42782426778242677)],[np.float64(0.40794979079497906)],[1],[0],[0],[1.3198670410056366],['target'],86,0,86,0,109.58811241600779,,5,109.57995895801287,109.58811241600779,109.58811241600779,0.009780916996533051,110.89987237501191,[np.float64(-0.42782426778242677)],[np.float64(0.40794979079497906)],[1],[0],[0],[1.3198670410056366],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
87,0,87,[np.float64(0.1589958158995816)],[np.float64(0.4884937238493724)],[1],[0],[0],[1.2591415839997353],['target'],87,0,87,0,110.91930195801251,,5,110.91101100000378,110.91930195801251,110.91930195801251,0.0109974590013735,112.17021241600742,[np.float64(0.1589958158995816)],[np.float64(0.4884937238493724)],[1],[0],[0],[1.2591415839997353],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
88,0,88,[np.float64(0.25627615062761505)],[np.float64(0.47384937238493724)],[1],[0],[0],[0.839939334007795],['target'],88,0,88,0,112.19066395801201,,5,112.18228083300346,112.19066395801201,112.19066395801201,0.011914417002117261,113.02226475000498,[np.float64(0.25627615062761505)],[np.float64(0.47384937238493724)],[1],[0],[0],[0.839939334007795],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
89,0,89,[np.float64(0.0041841004184100415)],[np.float64(0.1506276150627615)],[1],[0],[0],[0.9507472090044757],['target'],89,0,89,0,113.04315662500449,,5,113.0340558750031,113.04315662500449,113.04315662500449,0.011660749994916841,113.98485037501086,[np.float64(0.0041841004184100415)],[np.float64(0.1506276150627615)],[1],[0],[0],[0.9507472090044757],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
90,0,90,[np.float64(0.29602510460251047)],[np.float64(0.12238493723849372)],[1],[0],[0],[1.0288387080072425],['target'],90,0,90,0,114.01643666600285,,10,114.00555629101291,114.01643666600285,114.01643666600285,0.020570791995851323,115.03443258300831,[np.float64(0.29602510460251047)],[np.float64(0.12238493723849372)],[1],[0],[0],[1.0288387080072425],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
91,0,91,[np.float64(0.3912133891213389)],[np.float64(0.4602510460251046)],[1],[0],[0],[0.8993357500003185],['target'],91,0,91,0,115.06240587501088,,10,115.05202991601254,115.06240587501088,115.06240587501088,0.017458499991334975,115.95140441600233,[np.float64(0.3912133891213389)],[np.float64(0.4602510460251046)],[1],[0],[0],[0.8993357500003185],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
92,0,92,[np.float64(0.17259414225941422)],[np.float64(0.2217573221757322)],[1],[0],[0],[1.0464936659991508],['target'],92,0,92,0,115.98018112500722,,10,115.96957850000763,115.98018112500722,115.98018112500722,0.018030791005003266,117.01610425001127,[np.float64(0.17259414225941422)],[np.float64(0.2217573221757322)],[1],[0],[0],[1.0464936659991508],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
93,0,93,[np.float64(-0.4424686192468619)],[np.float64(-0.009414225941422594)],[1],[0],[0],[1.065733833995182],['target'],93,0,93,0,117.04411391601025,,10,117.03392979101045,117.04411391601025,117.04411391601025,0.01769170800980646,118.09970425000938,[np.float64(-0.4424686192468619)],[np.float64(-0.009414225941422594)],[1],[0],[0],[1.065733833995182],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
94,0,94,[np.float64(-0.35460251046025104)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.0316402500029653],['target'],94,0,94,0,118.12806808300957,,10,118.11794550000923,118.12806808300957,118.12806808300957,0.018080083013046533,119.1496325830085,[np.float64(-0.35460251046025104)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.0316402500029653],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
95,0,95,[np.float64(-0.17364016736401675)],[np.float64(-0.26359832635983266)],[1],[0],[0],[0.8240045830025338],[None],95,0,95,0,119.16932241601171,,5,119.16110891599965,119.16932241601171,119.16932241601171,0.01129633300297428,119.98517091601389,[np.float64(-0.17364016736401675)],[np.float64(-0.26359832635983266)],[1],[0],[0],[0.8240045830025338],[None],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
96,0,96,[np.float64(-0.09937238493723849)],[np.float64(0.3598326359832636)],[1],[0],[0],[1.1114391250011977],['target'],96,0,96,0,120.01565933300299,,10,120.00494883301144,120.01565933300299,120.01565933300299,0.019609082999522798,121.11642987500818,[np.float64(-0.09937238493723849)],[np.float64(0.3598326359832636)],[1],[0],[0],[1.1114391250011977],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
97,0,97,[np.float64(-0.24476987447698745)],[np.float64(-0.058577405857740586)],[1],[0],[0],[1.0158619160065427],['target'],97,0,97,0,121.14514274999965,,10,121.13522770800046,121.14514274999965,121.14514274999965,0.018639375004568137,122.15112304101058,[np.float64(-0.24476987447698745)],[np.float64(-0.058577405857740586)],[1],[0],[0],[1.0158619160065427],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
98,0,98,[np.float64(0.3368200836820084)],[np.float64(0.17677824267782427)],[1],[0],[0],[1.0402311670040945],['target'],98,0,98,0,122.16848791600205,,5,122.1609055410081,122.16848791600205,122.16848791600205,0.009644542005844414,123.2011907910055,[np.float64(0.3368200836820084)],[np.float64(0.17677824267782427)],[1],[0],[0],[1.0402311670040945],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
99,0,99,[np.float64(-0.35669456066945604)],[np.float64(0.3294979079497908)],[1],[0],[0],[1.4607923330040649],['target'],99,0,99,0,123.23286591601209,,10,123.22198245800973,123.23286591601209,123.23286591601209,0.020630041995900683,124.68281070800731,[np.float64(-0.35669456066945604)],[np.float64(0.3294979079497908)],[1],[0],[0],[1.4607923330040649],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
100,0,100,[np.float64(0.08891213389121339)],[np.float64(-0.44142259414225943)],[1],[0],[0],[2.0911987500003306],['target'],100,0,100,0,124.7008037080086,,5,124.69305383300525,124.7008037080086,124.7008037080086,0.010103167005581781,126.784299750012,[np.float64(0.08891213389121339)],[np.float64(-0.44142259414225943)],[1],[0],[0],[2.0911987500003306],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
101,0,101,[np.float64(-0.35669456066945604)],[np.float64(0.19665271966527198)],[1],[0],[0],[1.1213994169957004],['target'],101,0,101,0,126.80405091600551,,5,126.79567587500787,126.80405091600551,126.80405091600551,0.011239250001381151,127.91712100000586,[np.float64(-0.35669456066945604)],[np.float64(0.19665271966527198)],[1],[0],[0],[1.1213994169957004],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
102,0,102,[np.float64(0.03347280334728033)],[np.float64(-0.36401673640167365)],[1],[0],[0],[1.3809462079952937],['target'],102,0,102,0,127.94727308300207,,10,127.93710108300729,127.94727308300207,127.94727308300207,0.019845874994643964,129.31808508301037,[np.float64(0.03347280334728033)],[np.float64(-0.36401673640167365)],[1],[0],[0],[1.3809462079952937],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
103,0,103,[np.float64(-0.19456066945606695)],[np.float64(-0.14644351464435146)],[1],[0],[0],[0.9811815830034902],['target'],103,0,103,0,129.3469006660016,,10,129.33636820800893,129.3469006660016,129.3469006660016,0.018141541004297324,130.3175954160106,[np.float64(-0.19456066945606695)],[np.float64(-0.14644351464435146)],[1],[0],[0],[0.9811815830034902],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
104,0,104,[np.float64(-0.11297071129707113)],[np.float64(-0.11820083682008369)],[1],[0],[0],[0.8900894169928506],['target'],104,0,104,0,130.33596929100167,,5,130.32781612500548,130.33596929100167,130.33596929100167,0.010053083999082446,131.2179633330088,[np.float64(-0.11297071129707113)],[np.float64(-0.11820083682008369)],[1],[0],[0],[0.8900894169928506],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
105,0,105,[np.float64(0.4476987447698745)],[np.float64(-0.35564853556485354)],[1],[0],[0],[1.1118890419893432],['target'],105,0,105,0,131.24941925000167,,10,131.23860620800406,131.24941925000167,131.24941925000167,0.020479750004597008,132.35052758301026,[np.float64(0.4476987447698745)],[np.float64(-0.35564853556485354)],[1],[0],[0],[1.1118890419893432],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
106,0,106,[np.float64(-0.34518828451882844)],[np.float64(0.10146443514644352)],[1],[0],[0],[1.6081684160017176],['target'],106,0,106,0,132.36859158301377,,5,132.36048550000123,132.36859158301377,132.36859158301377,0.009824792010476813,133.9687170410034,[np.float64(-0.34518828451882844)],[np.float64(0.10146443514644352)],[1],[0],[0],[1.6081684160017176],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
107,0,107,[np.float64(-0.058577405857740586)],[np.float64(-0.4592050209205021)],[1],[0],[0],[1.9259321669960627],['target'],107,0,107,0,134.0021724160033,,10,133.99140187501325,134.0021724160033,134.0021724160033,0.022507000001496635,135.9173747080058,[np.float64(-0.058577405857740586)],[np.float64(-0.4592050209205021)],[1],[0],[0],[1.9259321669960627],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
108,0,108,[np.float64(-0.40481171548117156)],[np.float64(0.36715481171548114)],[1],[0],[0],[1.4807327080052346],['target'],108,0,108,0,135.94779283300159,,10,135.93733812500432,135.94779283300159,135.94779283300159,0.019803709001280367,137.4181052910135,[np.float64(-0.40481171548117156)],[np.float64(0.36715481171548114)],[1],[0],[0],[1.4807327080052346],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
109,0,109,[np.float64(0.06903765690376569)],[np.float64(0.0)],[1],[0],[0],[1.5323067499994067],['target'],109,0,109,0,137.44570400001248,,10,137.43565508301253,137.44570400001248,137.44570400001248,0.017415207999874838,138.96799933300645,[np.float64(0.06903765690376569)],[np.float64(0.0)],[1],[0],[0],[1.5323067499994067],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
110,0,110,[np.float64(-0.2175732217573222)],[np.float64(-0.4372384937238494)],[1],[0],[0],[1.1733419170050183],['target'],110,0,110,0,138.9854086250125,,5,138.97784570801014,138.9854086250125,138.9854086250125,0.009702249997644685,140.15124112500052,[np.float64(-0.2175732217573222)],[np.float64(-0.4372384937238494)],[1],[0],[0],[1.1733419170050183],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
111,0,111,[np.float64(-0.2604602510460251)],[np.float64(0.4194560669456067)],[1],[0],[0],[1.3466985000122804],[None],111,0,111,0,140.18180925000343,,10,140.17113729100674,140.18180925000343,140.18180925000343,0.019737458002055064,141.51786895800615,[np.float64(-0.2604602510460251)],[np.float64(0.4194560669456067)],[1],[0],[0],[1.3466985000122804],[None],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
112,0,112,[np.float64(0.11297071129707113)],[np.float64(0.06380753138075314)],[1],[0],[0],[1.7580843329924392],['target'],112,0,112,0,141.53525150001224,,5,141.52733066600922,141.53525150001224,141.53525150001224,0.00932749999628868,143.28547487501055,[np.float64(0.11297071129707113)],[np.float64(0.06380753138075314)],[1],[0],[0],[1.7580843329924392],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
113,0,113,[np.float64(0.3002092050209205)],[np.float64(0.3284518828451883)],[1],[0],[0],[1.9357037500012666],['target'],113,0,113,0,143.30632033300935,,5,143.29802237500553,143.30632033300935,143.30632033300935,0.012383583001792431,145.23377808301302,[np.float64(0.3002092050209205)],[np.float64(0.3284518828451883)],[1],[0],[0],[1.9357037500012666],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
114,0,114,[np.float64(0.301255230125523)],[np.float64(-0.25523012552301255)],[1],[0],[0],[1.946310583007289],['target'],114,0,114,0,145.26492666600097,,10,145.25396520800132,145.26492666600097,145.26492666600097,0.020028374987305142,147.20032112501212,[np.float64(0.301255230125523)],[np.float64(-0.25523012552301255)],[1],[0],[0],[1.946310583007289],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
115,0,115,[np.float64(-0.09414225941422594)],[np.float64(0.08472803347280335)],[1],[0],[0],[1.0409572089993162],['target'],115,0,115,0,147.2189510830067,,5,147.21070295800746,147.2189510830067,147.2189510830067,0.010226833997876383,148.251720958011,[np.float64(-0.09414225941422594)],[np.float64(0.08472803347280335)],[1],[0],[0],[1.0409572089993162],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
116,0,116,[np.float64(0.47594142259414224)],[np.float64(-0.24372384937238495)],[1],[0],[0],[1.5610249580058735],['target'],116,0,116,0,148.28309866601194,,10,148.2721840830054,148.28309866601194,148.28309866601194,0.020283999998355284,149.83325645800505,[np.float64(0.47594142259414224)],[np.float64(-0.24372384937238495)],[1],[0],[0],[1.5610249580058735],['target'],05,001,2025-10-01_19h19.01.376,visual search,,2025.1.1,None,2025-10-01 19h19.07.548635 +0530,
