thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
117,0,117,[np.float64(0.2384937238493724)],[np.float64(0.26778242677824265)],[1],[0],[0],[1.1881487089995062],[None],117,0,117,0,135.21986187499715,,5,135.21185720799258,135.21986187499715,135.21986187499715,0.012057792002451606,136.40006820799317,[np.float64(0.2384937238493724)],[np.float64(0.26778242677824265)],[1],[0],[0],[1.1881487089995062],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
118,0,118,[np.float64(0.04497907949790795)],[np.float64(0.10146443514644352)],[1],[0],[0],[0.9371189579978818],[None],118,0,118,0,136.4209130419913,,5,136.41197162499884,136.4209130419913,136.4209130419913,0.011748791992431507,137.34914229199057,[np.float64(0.04497907949790795)],[np.float64(0.10146443514644352)],[1],[0],[0],[0.9371189579978818],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
119,0,119,[np.float64(0.19769874476987448)],[np.float64(-0.151673640167364)],[1],[0],[0],[0.739880291002919],['target'],119,0,119,0,137.3687304579944,,5,137.36045108299004,137.3687304579944,137.3687304579944,0.011184624992893077,138.10040049999952,[np.float64(0.19769874476987448)],[np.float64(-0.151673640167364)],[1],[0],[0],[0.739880291002919],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
120,0,120,[np.float64(0.350418410041841)],[np.float64(0.48221757322175735)],[1],[0],[0],[1.2251204999920446],[None],120,0,120,0,138.12172183299845,,5,138.11289812499308,138.12172183299845,138.12172183299845,0.012336250001681037,139.338097749991,[np.float64(0.350418410041841)],[np.float64(0.48221757322175735)],[1],[0],[0],[1.2251204999920446],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
121,0,121,[np.float64(-0.4341004184100418)],[np.float64(0.25523012552301255)],[1],[0],[0],[1.9413853750011185],[None],121,0,121,0,139.36941504199058,,10,139.3583607079927,139.36941504199058,139.36941504199058,0.02008979200036265,141.29978533300164,[np.float64(-0.4341004184100418)],[np.float64(0.25523012552301255)],[1],[0],[0],[1.9413853750011185],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
122,0,122,[np.float64(0.22280334728033474)],[np.float64(-0.17677824267782427)],[1],[0],[0],[1.032680292002624],['target'],122,0,122,0,141.32823929199367,,10,141.3172782499896,141.32823929199367,141.32823929199367,0.01735983300022781,142.35000908299116,[np.float64(0.22280334728033474)],[np.float64(-0.17677824267782427)],[1],[0],[0],[1.032680292002624],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
123,0,123,[np.float64(0.4435146443514644)],[np.float64(-0.2112970711297071)],[1],[0],[0],[1.1311358749953797],[None],123,0,123,0,142.37946379199275,,10,142.36860687499575,142.37946379199275,142.37946379199275,0.018440667001414113,143.49979604200053,[np.float64(0.4435146443514644)],[np.float64(-0.2112970711297071)],[1],[0],[0],[1.1311358749953797],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
124,0,124,[np.float64(0.29497907949790797)],[np.float64(0.1799163179916318)],[1],[0],[0],[1.297138708003331],[None],124,0,124,0,143.5279957499879,,10,143.51818679198914,143.5279957499879,143.5279957499879,0.018228875007480383,144.81537054199725,[np.float64(0.29497907949790797)],[np.float64(0.1799163179916318)],[1],[0],[0],[1.297138708003331],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
125,0,125,[np.float64(-0.4246861924686193)],[np.float64(0.19874476987447698)],[1],[0],[0],[1.1911146250058664],[None],125,0,125,0,144.83347074998892,,5,144.8257100829942,144.83347074998892,144.83347074998892,0.01019462499243673,146.01689554199402,[np.float64(-0.4246861924686193)],[np.float64(0.19874476987447698)],[1],[0],[0],[1.1911146250058664],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
126,0,126,[np.float64(-0.3514644351464435)],[np.float64(-0.10669456066945607)],[1],[0],[0],[1.2279422499996144],[None],126,0,126,0,146.04954087499937,,10,146.03821787500056,146.04954087499937,146.04954087499937,0.021144874990568496,147.2662017919938,[np.float64(-0.3514644351464435)],[np.float64(-0.10669456066945607)],[1],[0],[0],[1.2279422499996144],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
127,0,127,[np.float64(-0.15481171548117154)],[np.float64(0.008368200836820083)],[1],[0],[0],[0.6975617920106743],[None],127,0,127,0,147.29451549999067,,10,147.2844667499885,147.29451549999067,147.29451549999067,0.01812649999919813,147.9820754169923,[np.float64(-0.15481171548117154)],[np.float64(0.008368200836820083)],[1],[0],[0],[0.6975617920106743],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
128,0,128,[np.float64(0.45188284518828453)],[np.float64(-0.06903765690376569)],[1],[0],[0],[0.7746392499975627],['target'],128,0,128,0,148.00005983299343,,5,147.99202291699476,148.00005983299343,148.00005983299343,0.009792875003768131,148.76673616698827,[np.float64(0.45188284518828453)],[np.float64(-0.06903765690376569)],[1],[0],[0],[0.7746392499975627],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
129,0,129,[np.float64(0.2813807531380753)],[np.float64(-0.28661087866108786)],[1],[0],[0],[0.9270054160006111],[None],129,0,129,0,148.79813466699852,,10,148.78818370799127,148.79813466699852,148.79813466699852,0.021244583011139184,149.71523299999535,[np.float64(0.2813807531380753)],[np.float64(-0.28661087866108786)],[1],[0],[0],[0.9270054160006111],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
130,0,130,[np.float64(-0.4445606694560669)],[np.float64(-0.27615062761506276)],[1],[0],[0],[0.9236898750095861],[None],130,0,130,0,149.7331409999897,,5,149.72506483299367,149.7331409999897,149.7331409999897,0.00969216600060463,150.6488137080014,[np.float64(-0.4445606694560669)],[np.float64(-0.27615062761506276)],[1],[0],[0],[0.9236898750095861],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
131,0,131,[np.float64(0.4205020920502092)],[np.float64(-0.4382845188284519)],[1],[0],[0],[1.146897832994],[None],131,0,131,0,150.67952937498922,,10,150.6679174999881,150.67952937498922,150.67952937498922,0.01895833300659433,151.81486383300216,[np.float64(0.4205020920502092)],[np.float64(-0.4382845188284519)],[1],[0],[0],[1.146897832994],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
132,0,132,[np.float64(0.0020920502092050207)],[np.float64(-0.33577405857740583)],[1],[0],[0],[0.9755797090037959],[None],132,0,132,0,151.8333425000019,,5,151.82482645798882,151.8333425000019,151.8333425000019,0.009818042002734728,152.8004759579926,[np.float64(0.0020920502092050207)],[np.float64(-0.33577405857740583)],[1],[0],[0],[0.9755797090037959],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
133,0,133,[np.float64(0.4895397489539749)],[np.float64(-0.24476987447698745)],[1],[0],[0],[0.9291011250024894],[None],133,0,133,0,152.83203433299786,,10,152.82120320799004,152.83203433299786,152.83203433299786,0.02055675000883639,153.75035399998887,[np.float64(0.4895397489539749)],[np.float64(-0.24476987447698745)],[1],[0],[0],[0.9291011250024894],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
134,0,134,[np.float64(0.4571129707112971)],[np.float64(-0.20920502092050208)],[1],[0],[0],[0.8375544160080608],[None],134,0,134,0,153.76989412499825,,5,153.76152912499674,153.76989412499825,153.76989412499825,0.011015750002115965,154.59915112498857,[np.float64(0.4571129707112971)],[np.float64(-0.20920502092050208)],[1],[0],[0],[0.8375544160080608],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
135,0,135,[np.float64(0.07531380753138076)],[np.float64(0.2405857740585774)],[1],[0],[0],[0.9473389170016162],[None],135,0,135,0,154.629503958,,10,154.61925691699435,154.629503958,154.629503958,0.0199469999934081,155.5666424999945,[np.float64(0.07531380753138076)],[np.float64(0.2405857740585774)],[1],[0],[0],[0.9473389170016162],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
136,0,136,[np.float64(-0.41631799163179917)],[np.float64(0.4320083682008368)],[1],[0],[0],[1.1304821250087116],[None],136,0,136,0,155.59588041699317,,10,155.58527466699888,155.59588041699317,155.59588041699317,0.01847391700721346,156.71579866699176,[np.float64(-0.41631799163179917)],[np.float64(0.4320083682008368)],[1],[0],[0],[1.1304821250087116],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
137,0,137,[np.float64(0.2196652719665272)],[np.float64(-0.09309623430962342)],[1],[0],[0],[0.8310018750053132],['target'],137,0,137,0,156.7437376250018,,10,156.73356895799225,156.7437376250018,156.7437376250018,0.017602708001504652,157.56462145799014,[np.float64(0.2196652719665272)],[np.float64(-0.09309623430962342)],[1],[0],[0],[0.8310018750053132],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
138,0,138,[np.float64(0.3577405857740586)],[np.float64(0.3117154811715481)],[1],[0],[0],[1.0407032079965575],[None],138,0,138,0,157.5826098749967,,5,157.5748657919903,157.5826098749967,157.5826098749967,0.010091875010402873,158.6156441669882,[np.float64(0.3577405857740586)],[np.float64(0.3117154811715481)],[1],[0],[0],[1.0407032079965575],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
139,0,139,[np.float64(-0.497907949790795)],[np.float64(-0.10460251046025104)],[1],[0],[0],[0.9556277499941643],[None],139,0,139,0,158.6354945829953,,5,158.62754308299918,158.6354945829953,158.6354945829953,0.011721041999408044,159.5832235419948,[np.float64(-0.497907949790795)],[np.float64(-0.10460251046025104)],[1],[0],[0],[0.9556277499941643],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
140,0,140,[np.float64(0.2112970711297071)],[np.float64(0.07217573221757322)],[1],[0],[0],[0.771569874996203],[None],140,0,140,0,159.6026567499939,,5,159.59436437499244,159.6026567499939,159.6026567499939,0.011015292009687982,160.36600141700183,[np.float64(0.2112970711297071)],[np.float64(0.07217573221757322)],[1],[0],[0],[0.771569874996203],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
141,0,141,[np.float64(-0.40481171548117156)],[np.float64(-0.2907949790794979)],[1],[0],[0],[0.7050312909996137],[None],141,0,141,0,160.38612049999938,,5,160.37792199999967,160.38612049999938,160.38612049999938,0.01176287500129547,161.08302329199796,[np.float64(-0.40481171548117156)],[np.float64(-0.2907949790794979)],[1],[0],[0],[0.7050312909996137],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
142,0,142,[np.float64(0.22280334728033474)],[np.float64(0.1087866108786611)],[1],[0],[0],[0.6713509999972302],[None],142,0,142,0,161.1033886669902,,5,161.0945417920011,161.1033886669902,161.1033886669902,0.011360375006916001,161.76595741699566,[np.float64(0.22280334728033474)],[np.float64(0.1087866108786611)],[1],[0],[0],[0.6713509999972302],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
143,0,143,[np.float64(0.22489539748953974)],[np.float64(-0.14748953974895398)],[1],[0],[0],[0.6541674170002807],[None],143,0,143,0,161.7868373329984,,5,161.77800941700116,161.7868373329984,161.7868373329984,0.011895624993485399,162.43227099999785,[np.float64(0.22489539748953974)],[np.float64(-0.14748953974895398)],[1],[0],[0],[0.6541674170002807],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
144,0,144,[np.float64(0.036610878661087864)],[np.float64(-0.34414225941422594)],[1],[0],[0],[0.7021118749980815],[None],144,0,144,0,162.45553875000041,,5,162.44632520800224,162.45553875000041,162.45553875000041,0.013902166989282705,163.14849029199104,[np.float64(0.036610878661087864)],[np.float64(-0.34414225941422594)],[1],[0],[0],[0.7021118749980815],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
145,0,145,[np.float64(0.3274058577405858)],[np.float64(0.09728033472803348)],[1],[0],[0],[0.8164046669990057],[None],145,0,145,0,163.1774111249979,,10,163.16702787499526,163.1774111249979,163.1774111249979,0.018391207995591685,163.98348262500076,[np.float64(0.3274058577405858)],[np.float64(0.09728033472803348)],[1],[0],[0],[0.8164046669990057],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
146,0,146,[np.float64(0.1192468619246862)],[np.float64(0.3389121338912134)],[1],[0],[0],[0.9450157090032008],[None],146,0,146,0,164.01388004199544,,10,164.00336366699776,164.01388004199544,164.01388004199544,0.019725332997040823,164.94842241700098,[np.float64(0.1192468619246862)],[np.float64(0.3389121338912134)],[1],[0],[0],[0.9450157090032008],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
147,0,147,[np.float64(0.15585774058577406)],[np.float64(0.24686192468619247)],[1],[0],[0],[0.6748228329961421],[None],147,0,147,0,164.96617029199842,,5,164.9582780829951,164.96617029199842,164.96617029199842,0.009708833997137845,165.63317329199344,[np.float64(0.15585774058577406)],[np.float64(0.24686192468619247)],[1],[0],[0],[0.6748228329961421],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
148,0,148,[np.float64(-0.13912133891213388)],[np.float64(-0.2813807531380753)],[1],[0],[0],[1.2790033750061411],[None],148,0,148,0,165.66412895800022,,10,165.65379033298814,165.66412895800022,165.66412895800022,0.02045370799896773,166.93284237499756,[np.float64(-0.13912133891213388)],[np.float64(-0.2813807531380753)],[1],[0],[0],[1.2790033750061411],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
149,0,149,[np.float64(0.3410041841004184)],[np.float64(-0.2698744769874477)],[1],[0],[0],[0.7308892500004731],[None],149,0,149,0,166.96134929198888,,10,166.9508442919905,166.96134929198888,166.96134929198888,0.017862332999357022,167.68178237498796,[np.float64(0.3410041841004184)],[np.float64(-0.2698744769874477)],[1],[0],[0],[0.7308892500004731],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
150,0,150,[np.float64(0.2918410041841004)],[np.float64(-0.01778242677824268)],[1],[0],[0],[0.6238377909903647],[None],150,0,150,0,167.69975983299082,,5,167.69179524999345,167.69975983299082,167.69975983299082,0.009856042001047172,168.31571529198845,[np.float64(0.2918410041841004)],[np.float64(-0.01778242677824268)],[1],[0],[0],[0.6238377909903647],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
151,0,151,[np.float64(-0.26464435146443516)],[np.float64(0.19456066945606695)],[1],[0],[0],[0.8052595000044676],[None],151,0,151,0,168.33597533300053,,5,168.32815033299266,168.33597533300053,168.33597533300053,0.012249417006387375,169.13347583299037,[np.float64(-0.26464435146443516)],[np.float64(0.19456066945606695)],[1],[0],[0],[0.8052595000044676],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
152,0,152,[np.float64(0.252092050209205)],[np.float64(-0.12133891213389121)],[1],[0],[0],[0.7453244580101455],[None],152,0,152,0,169.16484625000157,,10,169.15398529199592,169.16484625000157,169.16484625000157,0.02035054199222941,169.89934533298947,[np.float64(0.252092050209205)],[np.float64(-0.12133891213389121)],[1],[0],[0],[0.7453244580101455],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
153,0,153,[np.float64(0.28451882845188287)],[np.float64(-0.4382845188284519)],[1],[0],[0],[1.2828147500113118],[None],153,0,153,0,169.92730237499927,,10,169.91684137500124,169.92730237499927,169.92730237499927,0.017365124993375503,171.19970770800137,[np.float64(0.28451882845188287)],[np.float64(-0.4382845188284519)],[1],[0],[0],[1.2828147500113118],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
154,0,154,[np.float64(-0.10355648535564854)],[np.float64(0.01882845188284519)],[1],[0],[0],[0.9642520829947898],['target'],154,0,154,0,171.22812837499077,,10,171.21789804199943,171.22812837499077,171.22812837499077,0.018021957992459647,172.18220262500108,[np.float64(-0.10355648535564854)],[np.float64(0.01882845188284519)],[1],[0],[0],[0.9642520829947898],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
155,0,155,[np.float64(-0.14644351464435146)],[np.float64(0.11715481171548117)],[1],[0],[0],[0.5728658330044709],[None],155,0,155,0,172.20125716699113,,5,172.1927379169938,172.20125716699113,172.20125716699113,0.010376207996159792,172.765685958002,[np.float64(-0.14644351464435146)],[np.float64(0.11715481171548117)],[1],[0],[0],[0.5728658330044709],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
156,0,156,[np.float64(-0.16631799163179917)],[np.float64(0.4675732217573222)],[1],[0],[0],[1.149538166995626],[None],156,0,156,0,172.79743783299637,,10,172.78699437499745,172.79743783299637,172.79743783299637,0.021115541996550746,173.93657537498802,[np.float64(-0.16631799163179917)],[np.float64(0.4675732217573222)],[1],[0],[0],[1.149538166995626],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
157,0,157,[np.float64(0.46548117154811713)],[np.float64(0.20397489539748953)],[1],[0],[0],[0.946762416002457],[None],157,0,157,0,173.96356920799008,,10,173.95350720798888,173.96356920799008,173.96356920799008,0.016798249998828396,174.90031537499453,[np.float64(0.46548117154811713)],[np.float64(0.20397489539748953)],[1],[0],[0],[0.946762416002457],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
158,0,158,[np.float64(-0.05230125523012552)],[np.float64(-0.4110878661087866)],[1],[0],[0],[0.9385230000043521],[None],158,0,158,0,174.9191826669994,,5,174.91106904199114,174.9191826669994,174.9191826669994,0.010615208011586219,175.84964704199228,[np.float64(-0.05230125523012552)],[np.float64(-0.4110878661087866)],[1],[0],[0],[0.9385230000043521],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
159,0,159,[np.float64(-0.06903765690376569)],[np.float64(0.030334728033472803)],[1],[0],[0],[0.5947741249983665],[None],159,0,159,0,175.8799895419943,,10,175.86954516699188,175.8799895419943,175.8799895419943,0.01977104200341273,176.46436170800007,[np.float64(-0.06903765690376569)],[np.float64(0.030334728033472803)],[1],[0],[0],[0.5947741249983665],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
160,0,160,[np.float64(-0.11820083682008369)],[np.float64(-0.5)],[1],[0],[0],[1.2595245420088759],[None],160,0,160,0,176.4824982079881,,5,176.47408287499275,176.4824982079881,176.4824982079881,0.009579207995557226,177.73368041698996,[np.float64(-0.11820083682008369)],[np.float64(-0.5)],[1],[0],[0],[1.2595245420088759],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
161,0,161,[np.float64(0.3294979079497908)],[np.float64(0.4320083682008368)],[1],[0],[0],[1.820188457990298],[None],161,0,161,0,177.75546095799655,,5,177.7464237499953,177.75546095799655,177.75546095799655,0.012571165992994793,179.5666794169956,[np.float64(0.3294979079497908)],[np.float64(0.4320083682008368)],[1],[0],[0],[1.820188457990298],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
162,0,162,[np.float64(0.45397489539748953)],[np.float64(0.348326359832636)],[1],[0],[0],[0.7709473330032779],['target'],162,0,162,0,179.5883377079881,,5,179.57964299999003,179.5883377079881,179.5883377079881,0.012805541002308019,180.35067241700017,[np.float64(0.45397489539748953)],[np.float64(0.348326359832636)],[1],[0],[0],[0.7709473330032779],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
163,0,163,[np.float64(0.17364016736401675)],[np.float64(-0.47384937238493724)],[1],[0],[0],[2.002605500005302],['target'],163,0,163,0,180.3723382499884,,5,180.36318416699942,180.3723382499884,180.3723382499884,0.01234324999677483,182.3658584579971,[np.float64(0.17364016736401675)],[np.float64(-0.47384937238493724)],[1],[0],[0],[2.002605500005302],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
164,0,164,[np.float64(-0.12343096234309624)],[np.float64(0.32426778242677823)],[1],[0],[0],[0.7616228749975562],[None],164,0,164,0,182.3972092920012,,10,182.38632087499718,182.3972092920012,182.3972092920012,0.020299583004089072,183.1480109999975,[np.float64(-0.12343096234309624)],[np.float64(0.32426778242677823)],[1],[0],[0],[0.7616228749975562],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
165,0,165,[np.float64(-0.11192468619246862)],[np.float64(-0.2395397489539749)],[1],[0],[0],[0.798302875002264],[None],165,0,165,0,183.17710504199204,,10,183.16690912499325,183.17710504199204,183.17710504199204,0.01870729100483004,183.96524720799061,[np.float64(-0.11192468619246862)],[np.float64(-0.2395397489539749)],[1],[0],[0],[0.798302875002264],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
166,0,166,[np.float64(0.13179916317991633)],[np.float64(-0.17782426778242677)],[1],[0],[0],[0.7507382920011878],[None],166,0,166,0,183.991955666992,,10,183.98187824999331,183.991955666992,183.991955666992,0.01651487499475479,184.73265987499326,[np.float64(0.13179916317991633)],[np.float64(-0.17782426778242677)],[1],[0],[0],[0.7507382920011878],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
167,0,167,[np.float64(-0.1799163179916318)],[np.float64(-0.1799163179916318)],[1],[0],[0],[0.7825802919978742],[None],167,0,167,0,184.76114224999037,,10,184.7501168329909,184.76114224999037,184.76114224999037,0.017335915996227413,185.53274141698785,[np.float64(-0.1799163179916318)],[np.float64(-0.1799163179916318)],[1],[0],[0],[0.7825802919978742],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
168,0,168,[np.float64(0.47280334728033474)],[np.float64(-0.20292887029288703)],[1],[0],[0],[0.7562712500075577],[None],168,0,168,0,185.55089929199312,,5,185.54266495798947,185.55089929199312,185.55089929199312,0.009783292000065558,186.29899037499854,[np.float64(0.47280334728033474)],[np.float64(-0.20292887029288703)],[1],[0],[0],[0.7562712500075577],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
169,0,169,[np.float64(-0.04288702928870293)],[np.float64(-0.1412133891213389)],[1],[0],[0],[0.672040665987879],[None],169,0,169,0,186.31791024999984,,5,186.3098958329938,186.31791024999984,186.31791024999984,0.010777959003462456,186.98199095799646,[np.float64(-0.04288702928870293)],[np.float64(-0.1412133891213389)],[1],[0],[0],[0.672040665987879],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
170,0,170,[np.float64(0.45292887029288703)],[np.float64(-0.13284518828451883)],[1],[0],[0],[0.9070287920039846],['target'],170,0,170,0,187.00126062499476,,5,186.993093416997,187.00126062499476,187.00126062499476,0.01096450000477489,187.90019083299558,[np.float64(0.45292887029288703)],[np.float64(-0.13284518828451883)],[1],[0],[0],[0.9070287920039846],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
171,0,171,[np.float64(0.1401673640167364)],[np.float64(-0.08577405857740586)],[1],[0],[0],[0.637150708003901],[None],171,0,171,0,187.9221905000013,,5,187.91318708298786,187.9221905000013,187.9221905000013,0.012833083994337358,188.55038945798879,[np.float64(0.1401673640167364)],[np.float64(-0.08577405857740586)],[1],[0],[0],[0.637150708003901],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
172,0,172,[np.float64(0.252092050209205)],[np.float64(-0.3399581589958159)],[1],[0],[0],[0.7484550410008524],[None],172,0,172,0,188.57790541699796,,10,188.56785841699457,188.57790541699796,188.57790541699796,0.017371291003655642,189.31636612500006,[np.float64(0.252092050209205)],[np.float64(-0.3399581589958159)],[1],[0],[0],[0.7484550410008524],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
173,0,173,[np.float64(-0.02510460251046025)],[np.float64(-0.2918410041841004)],[1],[0],[0],[0.7142390410008375],[None],173,0,173,0,189.34605287500017,,10,189.33554970799014,189.34605287500017,189.34605287500017,0.019022874999791384,190.0498370419955,[np.float64(-0.02510460251046025)],[np.float64(-0.2918410041841004)],[1],[0],[0],[0.7142390410008375],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
174,0,174,[np.float64(0.4205020920502092)],[np.float64(0.10355648535564854)],[1],[0],[0],[0.8817547079961514],[None],174,0,174,0,190.0776448329998,,10,190.06755454199447,190.0776448329998,190.0776448329998,0.017559750005602837,190.94935499998974,[np.float64(0.4205020920502092)],[np.float64(0.10355648535564854)],[1],[0],[0],[0.8817547079961514],[None],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
175,0,175,[np.float64(0.2395397489539749)],[np.float64(-0.4330543933054393)],[1],[0],[0],[1.18195937499695],['target'],175,0,175,0,190.97784599999432,,10,190.96763595798984,190.97784599999432,190.97784599999432,0.01814058299351018,192.1496356669959,[np.float64(0.2395397489539749)],[np.float64(-0.4330543933054393)],[1],[0],[0],[1.18195937499695],['target'],03,001,2025-10-01_19h03.25.185,visual search,,2025.1.1,None,2025-10-01 19h03.31.469254 +0530,
