thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(-0.10833333333333334)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.0150290839956142],[None],114,0,114,0,147.51279745799548,,10,147.50378541600367,147.51279745799548,147.51279745799548,0.017039917001966387,148.51886133299558,[np.float64(-0.10833333333333334)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.0150290839956142],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
115,0,115,[np.float64(-0.46166666666666667)],[np.float64(0.105)],[1],[0],[0],[1.3075846660067327],['target'],115,0,115,0,148.53456245799316,,5,148.5281753330055,148.53456245799316,148.53456245799316,0.009182499998132698,149.8358075409924,[np.float64(-0.46166666666666667)],[np.float64(0.105)],[1],[0],[0],[1.3075846660067327],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
116,0,116,[np.float64(-0.37833333333333335)],[np.float64(-0.06)],[1],[0],[0],[1.139748541987501],['target'],116,0,116,0,149.85274316600407,,5,149.84550862500328,149.85274316600407,149.85274316600407,0.00958208300289698,150.9853003330063,[np.float64(-0.37833333333333335)],[np.float64(-0.06)],[1],[0],[0],[1.139748541987501],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
117,0,117,[np.float64(-0.15166666666666667)],[np.float64(-0.165)],[1],[0],[0],[1.0581283339997754],[None],117,0,117,0,151.001311,,5,150.99431962499511,151.001311,151.001311,0.008909167008823715,152.05249933300365,[np.float64(-0.15166666666666667)],[np.float64(-0.165)],[1],[0],[0],[1.0581283339997754],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
118,0,118,[np.float64(0.4716666666666667)],[np.float64(-0.235)],[1],[0],[0],[1.2998119160038186],['target'],118,0,118,0,152.07913912499498,,10,152.06966137500422,152.07913912499498,152.07913912499498,0.01704858300217893,153.3695138750045,[np.float64(0.4716666666666667)],[np.float64(-0.235)],[1],[0],[0],[1.2998119160038186],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
119,0,119,[np.float64(-0.01)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.116312875004951],['target'],119,0,119,0,153.39511412499996,,10,153.3868217499985,153.39511412499996,153.39511412499996,0.01715808399603702,154.50317650000216,[np.float64(-0.01)],[np.float64(0.31666666666666665)],[1],[0],[0],[1.116312875004951],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
120,0,120,[np.float64(0.14333333333333334)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.249529666005401],['target'],120,0,120,0,154.5283807079977,,10,154.5201066659938,154.5283807079977,154.5283807079977,0.01680020800267812,155.76967004100152,[np.float64(0.14333333333333334)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.249529666005401],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
121,0,121,[np.float64(0.23166666666666666)],[np.float64(-0.21)],[1],[0],[0],[0.9238686250027968],['target'],121,0,121,0,155.7854376250034,,5,155.77871237500221,155.7854376250034,155.7854376250034,0.008916041988413781,156.70263787500153,[np.float64(0.23166666666666666)],[np.float64(-0.21)],[1],[0],[0],[0.9238686250027968],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
122,0,122,[np.float64(0.20333333333333334)],[np.float64(-0.205)],[1],[0],[0],[1.2236312919994816],['target'],122,0,122,0,156.7190268330014,,5,156.7119437079964,156.7190268330014,156.7190268330014,0.009191250006551854,157.9356160830066,[np.float64(0.20333333333333334)],[np.float64(-0.205)],[1],[0],[0],[1.2236312919994816],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
123,0,123,[np.float64(0.245)],[np.float64(-0.3616666666666667)],[1],[0],[0],[0.906986208006856],[None],123,0,123,0,157.95141108300595,,5,157.94487325000227,157.95141108300595,157.95141108300595,0.009149666992016137,158.8519170829968,[np.float64(0.245)],[np.float64(-0.3616666666666667)],[1],[0],[0],[0.906986208006856],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
124,0,124,[np.float64(-0.445)],[np.float64(0.21666666666666667)],[1],[0],[0],[2.1239165000006324],['target'],124,0,124,0,158.86857054100255,,5,158.86123516599764,158.86857054100255,158.86857054100255,0.009219707993906923,160.98519762500655,[np.float64(-0.445)],[np.float64(0.21666666666666667)],[1],[0],[0],[2.1239165000006324],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
125,0,125,[np.float64(-0.4633333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.284533708007075],['target'],125,0,125,0,161.01038300000073,,10,161.0020654580003,161.01038300000073,161.01038300000073,0.0167450419976376,162.28664733300684,[np.float64(-0.4633333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.284533708007075],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
126,0,126,[np.float64(-0.45666666666666667)],[np.float64(0.145)],[1],[0],[0],[0.9072820000001229],['target'],126,0,126,0,162.30286445800448,,5,162.29595349999727,162.30286445800448,162.30286445800448,0.009163541995803826,163.20328679100203,[np.float64(-0.45666666666666667)],[np.float64(0.145)],[1],[0],[0],[0.9072820000001229],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
127,0,127,[np.float64(0.06333333333333334)],[np.float64(0.0)],[1],[0],[0],[1.3486274169990793],['target'],127,0,127,0,163.22998849999567,,10,163.22108637499332,163.22998849999567,163.22998849999567,0.017687874991679564,164.56976166600361,[np.float64(0.06333333333333334)],[np.float64(0.0)],[1],[0],[0],[1.3486274169990793],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
128,0,128,[np.float64(-0.035)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.2901729580044048],['target'],128,0,128,0,164.58613095800683,,5,164.57916608300002,164.58613095800683,164.58613095800683,0.00926370799425058,165.86938116600504,[np.float64(-0.035)],[np.float64(-0.47333333333333333)],[1],[0],[0],[1.2901729580044048],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
129,0,129,[np.float64(0.23833333333333334)],[np.float64(-0.17833333333333334)],[1],[0],[0],[0.9405751659942325],['target'],129,0,129,0,165.8849162080005,,5,165.87851795800088,165.8849162080005,165.8849162080005,0.009016291005536914,166.81913849999546,[np.float64(0.23833333333333334)],[np.float64(-0.17833333333333334)],[1],[0],[0],[0.9405751659942325],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
130,0,130,[np.float64(0.08166666666666667)],[np.float64(0.41)],[1],[0],[0],[1.090657958004158],['target'],130,0,130,0,166.8344547500019,,5,166.8282892910065,166.8344547500019,166.8344547500019,0.009029583001392893,167.91898762500205,[np.float64(0.08166666666666667)],[np.float64(0.41)],[1],[0],[0],[1.090657958004158],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
131,0,131,[np.float64(-0.4533333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.1163742920034565],[None],131,0,131,0,167.94576429099834,,10,167.93657904099382,167.94576429099834,167.94576429099834,0.017489666992332786,169.05299524999282,[np.float64(-0.4533333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.1163742920034565],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
132,0,132,[np.float64(-0.155)],[np.float64(0.4166666666666667)],[1],[0],[0],[0.8573348329955479],['target'],132,0,132,0,169.06828316599422,,5,169.06205158299417,169.06828316599422,169.06828316599422,0.008925000001909211,169.91943658300443,[np.float64(-0.155)],[np.float64(0.4166666666666667)],[1],[0],[0],[0.8573348329955479],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
133,0,133,[np.float64(-0.165)],[np.float64(0.44333333333333336)],[1],[0],[0],[0.6571951670048293],['target'],133,0,133,0,169.93577254099364,,5,169.92868141600047,169.93577254099364,169.93577254099364,0.009131582992267795,170.5859154159989,[np.float64(-0.165)],[np.float64(0.44333333333333336)],[1],[0],[0],[0.6571951670048293],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
134,0,134,[np.float64(0.5183333333333333)],[np.float64(-0.1)],[1],[0],[0],[0.95078979099344],[None],134,0,134,0,170.611467833005,,10,170.6025820000068,170.611467833005,170.611467833005,0.016563999990466982,171.55341633300122,[np.float64(0.5183333333333333)],[np.float64(-0.1)],[1],[0],[0],[0.95078979099344],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
135,0,135,[np.float64(-0.24166666666666667)],[np.float64(-0.01)],[1],[0],[0],[1.0065279999980703],['target'],135,0,135,0,171.56935116600653,,5,171.56264225000632,171.56935116600653,171.56935116600653,0.009092457999940962,172.56921195800533,[np.float64(-0.24166666666666667)],[np.float64(-0.01)],[1],[0],[0],[1.0065279999980703],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
136,0,136,[np.float64(0.28)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.2245050000055926],[None],136,0,136,0,172.5850974579953,,5,172.57807191599568,172.5850974579953,172.5850974579953,0.008751415996812284,173.80262870799925,[np.float64(0.28)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.2245050000055926],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
137,0,137,[np.float64(0.03)],[np.float64(-0.18833333333333332)],[1],[0],[0],[1.1832177500036778],['target'],137,0,137,0,173.8293601250043,,10,173.8199794999964,173.8293601250043,173.8293601250043,0.017235666993656196,175.00324116600677,[np.float64(0.03)],[np.float64(-0.18833333333333332)],[1],[0],[0],[1.1832177500036778],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
138,0,138,[np.float64(0.23166666666666666)],[np.float64(0.385)],[1],[0],[0],[1.006448250001995],[None],138,0,138,0,175.01928412499547,,5,175.01241599999776,175.01928412499547,175.01928412499547,0.009031499997945502,176.01891504100058,[np.float64(0.23166666666666666)],[np.float64(0.385)],[1],[0],[0],[1.006448250001995],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
139,0,139,[np.float64(-0.018333333333333333)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.0661499169946183],['target'],139,0,139,0,176.04622391599696,,10,176.0367654159927,176.04622391599696,176.04622391599696,0.017733000000589527,177.1029681660002,[np.float64(-0.018333333333333333)],[np.float64(-0.06333333333333334)],[1],[0],[0],[1.0661499169946183],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
140,0,140,[np.float64(-0.09333333333333334)],[np.float64(-0.07833333333333334)],[1],[0],[0],[0.8324293750047218],['target'],140,0,140,0,177.12872958299704,,10,177.12008599999535,177.12872958299704,177.12872958299704,0.016977040999336168,177.95256337500177,[np.float64(-0.09333333333333334)],[np.float64(-0.07833333333333334)],[1],[0],[0],[0.8324293750047218],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
141,0,141,[np.float64(0.04666666666666667)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.1407434580032714],['target'],141,0,141,0,177.96848733299703,,5,177.96185429100296,177.96848733299703,177.96848733299703,0.009144333002041094,179.10264712499338,[np.float64(0.04666666666666667)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.1407434580032714],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
142,0,142,[np.float64(0.4066666666666667)],[np.float64(0.475)],[1],[0],[0],[1.5063983329891926],[None],142,0,142,0,179.11898820799252,,5,179.11185808299342,179.11898820799252,179.11898820799252,0.00909125000180211,180.6183047079976,[np.float64(0.4066666666666667)],[np.float64(0.475)],[1],[0],[0],[1.5063983329891926],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
143,0,143,[np.float64(0.055)],[np.float64(0.19333333333333333)],[1],[0],[0],[0.9571418749983422],[None],143,0,143,0,180.63526545799687,,5,180.62803070800146,180.63526545799687,180.63526545799687,0.009608791006030515,181.5852216659987,[np.float64(0.055)],[np.float64(0.19333333333333333)],[1],[0],[0],[0.9571418749983422],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
144,0,144,[np.float64(-0.3883333333333333)],[np.float64(-0.17166666666666666)],[1],[0],[0],[1.2413534590014024],['target'],144,0,144,0,181.60129645800043,,5,181.5943024159933,181.60129645800043,181.60129645800043,0.008964874999946915,182.83569941599853,[np.float64(-0.3883333333333333)],[np.float64(-0.17166666666666666)],[1],[0],[0],[1.2413534590014024],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
145,0,145,[np.float64(-0.065)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.516613083993434],['target'],145,0,145,0,182.86215712499688,,10,182.85298866599624,182.86215712499688,182.86215712499688,0.01716933399438858,184.36964470800012,[np.float64(-0.065)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.516613083993434],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
146,0,146,[np.float64(0.023333333333333334)],[np.float64(0.14333333333333334)],[1],[0],[0],[0.8399590839981101],['target'],146,0,146,0,184.38610016599705,,5,184.3790427500062,184.38610016599705,184.38610016599705,0.009255791999748908,185.21904604100564,[np.float64(0.023333333333333334)],[np.float64(0.14333333333333334)],[1],[0],[0],[0.8399590839981101],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
147,0,147,[np.float64(-0.23833333333333334)],[np.float64(0.005)],[1],[0],[0],[0.8671582920069341],['target'],147,0,147,0,185.24441483299597,,10,185.23603533300047,185.24441483299597,185.24441483299597,0.016881666000699624,186.10324066599424,[np.float64(-0.23833333333333334)],[np.float64(0.005)],[1],[0],[0],[0.8671582920069341],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
148,0,148,[np.float64(0.32)],[np.float64(-0.165)],[1],[0],[0],[1.0163338749989634],[None],148,0,148,0,186.12929841599544,,10,186.12014987500152,186.12929841599544,186.12929841599544,0.016777000011643395,187.13652549999824,[np.float64(0.32)],[np.float64(-0.165)],[1],[0],[0],[1.0163338749989634],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
149,0,149,[np.float64(0.3383333333333333)],[np.float64(-0.205)],[1],[0],[0],[0.9406613750034012],[None],149,0,149,0,187.15238341600343,,5,187.14560470799915,187.15238341600343,187.15238341600343,0.008948542003054172,188.08630962499592,[np.float64(0.3383333333333333)],[np.float64(-0.205)],[1],[0],[0],[0.9406613750034012],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
150,0,150,[np.float64(0.375)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.2571972090081545],[None],150,0,150,0,188.10154629099998,,5,188.09531420799613,188.10154629099998,188.10154629099998,0.008897042003809474,189.35255300000426,[np.float64(0.375)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.2571972090081545],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
151,0,151,[np.float64(0.46166666666666667)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.0831689159967937],[None],151,0,151,0,189.37867412499327,,10,189.3700240409962,189.37867412499327,189.37867412499327,0.017364250001264736,190.45323516600183,[np.float64(0.46166666666666667)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.0831689159967937],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
152,0,152,[np.float64(0.06333333333333334)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.2331108749931445],['target'],152,0,152,0,190.47864304100221,,10,190.47020374999556,190.47864304100221,190.47864304100221,0.01683641699492,191.70338074999745,[np.float64(0.06333333333333334)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.2331108749931445],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
153,0,153,[np.float64(-0.22166666666666668)],[np.float64(0.11)],[1],[0],[0],[0.9161195839988068],['target'],153,0,153,0,191.7302050409926,,10,191.72045883300598,191.7302050409926,191.7302050409926,0.016944749993854202,192.63662066600227,[np.float64(-0.22166666666666668)],[np.float64(0.11)],[1],[0],[0],[0.9161195839988068],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
154,0,154,[np.float64(0.25166666666666665)],[np.float64(-0.17666666666666667)],[1],[0],[0],[0.9832370420044754],[None],154,0,154,0,192.6622565830039,,10,192.65346695799963,192.6622565830039,192.6622565830039,0.01671008400444407,193.63675458299986,[np.float64(0.25166666666666665)],[np.float64(-0.17666666666666667)],[1],[0],[0],[0.9832370420044754],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
155,0,155,[np.float64(0.315)],[np.float64(-0.315)],[1],[0],[0],[0.9564748330012662],[None],155,0,155,0,193.65320800000336,,5,193.64615487499395,193.65320800000336,193.65320800000336,0.009258750011213124,194.6026892910013,[np.float64(0.315)],[np.float64(-0.315)],[1],[0],[0],[0.9564748330012662],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
156,0,156,[np.float64(0.25)],[np.float64(-0.03666666666666667)],[1],[0],[0],[0.8836011669918662],[None],156,0,156,0,194.62820604100125,,10,194.61975100000564,194.62820604100125,194.62820604100125,0.01694204100931529,195.50339841599634,[np.float64(0.25)],[np.float64(-0.03666666666666667)],[1],[0],[0],[0.8836011669918662],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
157,0,157,[np.float64(0.05333333333333334)],[np.float64(0.013333333333333334)],[1],[0],[0],[0.6649577920034062],[None],157,0,157,0,195.52931879099924,,10,195.52057379100006,195.52931879099924,195.52931879099924,0.017045874992618337,196.18558016599854,[np.float64(0.05333333333333334)],[np.float64(0.013333333333333334)],[1],[0],[0],[0.6649577920034062],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
158,0,158,[np.float64(0.3433333333333333)],[np.float64(-0.38)],[1],[0],[0],[0.9514402079948923],[None],158,0,158,0,196.21108829100558,,10,196.20250658299483,196.21108829100558,196.21108829100558,0.016791749992989935,197.15400404100365,[np.float64(0.3433333333333333)],[np.float64(-0.38)],[1],[0],[0],[0.9514402079948923],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
159,0,159,[np.float64(-0.275)],[np.float64(0.345)],[1],[0],[0],[1.5880613750050543],[None],159,0,159,0,197.17129770800238,,5,197.16407012499985,197.17129770800238,197.17129770800238,0.009921165998093784,198.75218104099622,[np.float64(-0.275)],[np.float64(0.345)],[1],[0],[0],[1.5880613750050543],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
160,0,160,[np.float64(0.07166666666666667)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.9008386670029722],['target'],160,0,160,0,198.77955720800674,,10,198.76955783300218,198.77955720800674,198.77955720800674,0.01725937500305008,200.6704596250056,[np.float64(0.07166666666666667)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.9008386670029722],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
161,0,161,[np.float64(0.205)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.0060613329987973],[None],161,0,161,0,200.68640287499875,,5,200.68001037499926,200.68640287499875,200.68640287499875,0.009407541001564823,201.68611512500502,[np.float64(0.205)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.0060613329987973],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
162,0,162,[np.float64(-0.0033333333333333335)],[np.float64(0.365)],[1],[0],[0],[1.3328263750008773],[None],162,0,162,0,201.7127285000024,,10,201.7034868329938,201.7127285000024,201.7127285000024,0.01726220900309272,203.03635341599875,[np.float64(-0.0033333333333333335)],[np.float64(0.365)],[1],[0],[0],[1.3328263750008773],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
163,0,163,[np.float64(-0.48333333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.1830474169983063],[None],163,0,163,0,203.0620712079981,,10,203.0534679160046,203.0620712079981,203.0620712079981,0.01698404199851211,204.23655912499817,[np.float64(-0.48333333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.1830474169983063],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
164,0,164,[np.float64(0.175)],[np.float64(0.05)],[1],[0],[0],[0.9662477920064703],[None],164,0,164,0,204.26213537500007,,10,204.25358770799357,204.26213537500007,204.26213537500007,0.01688295800704509,205.21987658299622,[np.float64(0.175)],[np.float64(0.05)],[1],[0],[0],[0.9662477920064703],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
165,0,165,[np.float64(0.19166666666666668)],[np.float64(0.25666666666666665)],[1],[0],[0],[0.7402135409938637],['target'],165,0,165,0,205.23576458300522,,5,205.22892566600058,205.23576458300522,205.23576458300522,0.00891908300400246,205.96918050000386,[np.float64(0.19166666666666668)],[np.float64(0.25666666666666665)],[1],[0],[0],[0.7402135409938637],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
166,0,166,[np.float64(0.23333333333333334)],[np.float64(0.415)],[1],[0],[0],[0.7573656669992488],[None],166,0,166,0,205.98512924999523,,5,205.97842258299352,205.98512924999523,205.98512924999523,0.009135083004366606,206.73583158300607,[np.float64(0.23333333333333334)],[np.float64(0.415)],[1],[0],[0],[0.7573656669992488],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
167,0,167,[np.float64(0.41333333333333333)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.0741518329887185],[None],167,0,167,0,206.7517042499967,,5,206.74478712500422,206.7517042499967,206.7517042499967,0.00884745801158715,207.81897833300172,[np.float64(0.41333333333333333)],[np.float64(-0.30666666666666664)],[1],[0],[0],[1.0741518329887185],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
168,0,168,[np.float64(0.006666666666666667)],[np.float64(0.235)],[1],[0],[0],[0.7674680839991197],[None],168,0,168,0,207.84526454099978,,10,207.83592254099494,207.84526454099978,207.84526454099978,0.016837458009831607,208.60343579099572,[np.float64(0.006666666666666667)],[np.float64(0.235)],[1],[0],[0],[0.7674680839991197],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
169,0,169,[np.float64(-0.18666666666666668)],[np.float64(0.3233333333333333)],[1],[0],[0],[0.7398764999961713],[None],169,0,169,0,208.62006820799434,,5,208.61263916599273,208.62006820799434,208.62006820799434,0.00906408300215844,209.35255741600122,[np.float64(-0.18666666666666668)],[np.float64(0.3233333333333333)],[1],[0],[0],[0.7398764999961713],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
170,0,170,[np.float64(0.15833333333333333)],[np.float64(0.025)],[1],[0],[0],[0.8574749999970663],[None],170,0,170,0,209.36837100000412,,5,209.3615225829999,209.36837100000412,209.36837100000412,0.008850958998664282,210.21904100000393,[np.float64(0.15833333333333333)],[np.float64(0.025)],[1],[0],[0],[0.8574749999970663],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
171,0,171,[np.float64(-0.4666666666666667)],[np.float64(-0.3466666666666667)],[1],[0],[0],[0.9833446249976987],[None],171,0,171,0,210.24467045799247,,10,210.23626091600454,210.24467045799247,210.24467045799247,0.017114792004576884,211.21964237499924,[np.float64(-0.4666666666666667)],[np.float64(-0.3466666666666667)],[1],[0],[0],[0.9833446249976987],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
172,0,172,[np.float64(0.03833333333333333)],[np.float64(-0.28833333333333333)],[1],[0],[0],[1.000107540996396],[None],172,0,172,0,211.2454980409966,,10,211.23675308299426,211.2454980409966,211.2454980409966,0.016985166002996266,212.23690170800546,[np.float64(0.03833333333333333)],[np.float64(-0.28833333333333333)],[1],[0],[0],[1.000107540996396],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
173,0,173,[np.float64(-0.10666666666666667)],[np.float64(0.09)],[1],[0],[0],[0.6991702500090469],['target'],173,0,173,0,212.26256358300452,,10,212.25362870800018,212.26256358300452,212.26256358300452,0.016602582996711135,212.95284370800073,[np.float64(-0.10666666666666667)],[np.float64(0.09)],[1],[0],[0],[0.6991702500090469],['target'],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
174,0,174,[np.float64(-0.23166666666666666)],[np.float64(-0.09833333333333333)],[1],[0],[0],[0.7329137079941574],[None],174,0,174,0,212.97958174999803,,10,212.97037416600506,212.97958174999803,212.97958174999803,0.017386416002409533,213.7033322500065,[np.float64(-0.23166666666666666)],[np.float64(-0.09833333333333333)],[1],[0],[0],[0.7329137079941574],[None],01,001,2025-10-01_18h50.25.373,visual search,,2025.1.1,None,2025-10-01 18h50.33.700932 +0530,
