thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,0,58,[np.float64(-0.4382845188284519)],[np.float64(-0.034518828451882845)],[1],[0],[0],[0.6702740000037011],['target'],58,0,58,0,63.62484770899755,,5,63.61667583399685,63.62484770899755,63.62484770899755,0.012709541988442652,64.28700641699834,[np.float64(-0.4382845188284519)],[np.float64(-0.034518828451882845)],[1],[0],[0],[0.6702740000037011],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
59,0,59,[np.float64(-0.11610878661087866)],[np.float64(0.45397489539748953)],[1],[0],[0],[0.8394090829970082],[None],59,0,59,0,64.30765708400577,,5,64.29898725000385,64.30765708400577,64.30765708400577,0.011820375002571382,65.13847791700391,[np.float64(-0.11610878661087866)],[np.float64(0.45397489539748953)],[1],[0],[0],[0.8394090829970082],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
60,0,60,[np.float64(-0.33577405857740583)],[np.float64(0.0198744769874477)],[1],[0],[0],[0.9187995000102092],['target'],60,0,60,0,65.1603787089989,,5,65.15137750000576,65.1603787089989,65.1603787089989,0.012724582993541844,66.07023387499794,[np.float64(-0.33577405857740583)],[np.float64(0.0198744769874477)],[1],[0],[0],[0.9187995000102092],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
61,0,61,[np.float64(-0.13389121338912133)],[np.float64(-0.4236401673640167)],[1],[0],[0],[1.5286125839920714],['target'],61,0,61,0,66.1024242919957,,10,66.09133004199248,66.1024242919957,66.1024242919957,0.020930625003529713,67.61998916699667,[np.float64(-0.13389121338912133)],[np.float64(-0.4236401673640167)],[1],[0],[0],[1.5286125839920714],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
62,0,62,[np.float64(-0.4393305439330544)],[np.float64(0.26359832635983266)],[1],[0],[0],[1.0054262909980025],['target'],62,0,62,0,67.63843616700615,,5,67.63032883399865,67.63843616700615,67.63843616700615,0.01016620799782686,68.63582024999778,[np.float64(-0.4393305439330544)],[np.float64(0.26359832635983266)],[1],[0],[0],[1.0054262909980025],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
63,0,63,[np.float64(-0.28765690376569036)],[np.float64(0.21234309623430964)],[1],[0],[0],[0.6056179580045864],[None],63,0,63,0,68.65632795900456,,5,68.64803758400376,68.65632795900456,68.65632795900456,0.012035875013680197,69.25371424999321,[np.float64(-0.28765690376569036)],[np.float64(0.21234309623430964)],[1],[0],[0],[0.6056179580045864],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
64,0,64,[np.float64(0.10251046025104603)],[np.float64(0.049163179916317995)],[1],[0],[0],[0.7938027920026798],['target'],64,0,64,0,69.28622454199649,,10,69.27547662500001,69.28622454199649,69.28622454199649,0.021598125007585622,70.06931520899525,[np.float64(0.10251046025104603)],[np.float64(0.049163179916317995)],[1],[0],[0],[0.7938027920026798],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
65,0,65,[np.float64(-0.4205020920502092)],[np.float64(-0.3190376569037657)],[1],[0],[0],[1.0743664580077166],['target'],65,0,65,0,70.08716170900152,,5,70.07936187500309,70.08716170900152,70.08716170900152,0.009897332987748086,71.15379366700654,[np.float64(-0.4205020920502092)],[np.float64(-0.3190376569037657)],[1],[0],[0],[1.0743664580077166],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
66,0,66,[np.float64(-0.09728033472803348)],[np.float64(-0.17782426778242677)],[1],[0],[0],[0.8023989170033019],[None],66,0,66,0,71.17536387499422,,5,71.16667462499754,71.17536387499422,71.17536387499422,0.012692083008005284,71.96912183400127,[np.float64(-0.09728033472803348)],[np.float64(-0.17782426778242677)],[1],[0],[0],[0.8023989170033019],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
67,0,67,[np.float64(0.4476987447698745)],[np.float64(-0.401673640167364)],[1],[0],[0],[1.2143700000015087],['target'],67,0,67,0,71.99957279200316,,10,71.9888615420059,71.99957279200316,71.99957279200316,0.019588249997468665,73.2032762089948,[np.float64(0.4476987447698745)],[np.float64(-0.401673640167364)],[1],[0],[0],[1.2143700000015087],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
68,0,68,[np.float64(-0.11506276150627615)],[np.float64(-0.4309623430962343)],[1],[0],[0],[1.1731449159997283],['target'],68,0,68,0,73.22131066699512,,5,73.21335416700458,73.22131066699512,73.22131066699512,0.009916750001139008,74.38677462500345,[np.float64(-0.11506276150627615)],[np.float64(-0.4309623430962343)],[1],[0],[0],[1.1731449159997283],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
69,0,69,[np.float64(-0.15376569037656904)],[np.float64(-0.16631799163179917)],[1],[0],[0],[0.7096062909986358],['target'],69,0,69,0,74.46504145899962,,10,74.44339412500267,74.46504145899962,74.46504145899962,0.05607683400739916,75.15298724999593,[np.float64(-0.15376569037656904)],[np.float64(-0.16631799163179917)],[1],[0],[0],[0.7096062909986358],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
70,0,70,[np.float64(-0.4100418410041841)],[np.float64(0.17677824267782427)],[1],[0],[0],[1.76414054199995],['target'],70,0,70,0,75.18268408399308,,10,75.17230474999815,75.18268408399308,75.18268408399308,0.019165833000442944,76.93648933399527,[np.float64(-0.4100418410041841)],[np.float64(0.17677824267782427)],[1],[0],[0],[1.76414054199995],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
71,0,71,[np.float64(-0.13493723849372385)],[np.float64(-0.23430962343096234)],[1],[0],[0],[0.8819234169932315],['target'],71,0,71,0,76.96443770900078,,10,76.95437995900284,76.96443770900078,76.96443770900078,0.01772599999094382,77.83634749999328,[np.float64(-0.13493723849372385)],[np.float64(-0.23430962343096234)],[1],[0],[0],[0.8819234169932315],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
72,0,72,[np.float64(0.42677824267782427)],[np.float64(0.3253138075313807)],[1],[0],[0],[0.7906370420096209],[None],72,0,72,0,77.85453687500558,,5,77.84676587500144,77.85453687500558,77.85453687500558,0.01025537500390783,78.63746133400127,[np.float64(0.42677824267782427)],[np.float64(0.3253138075313807)],[1],[0],[0],[0.7906370420096209],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
73,0,73,[np.float64(0.5031380753138075)],[np.float64(-0.32112970711297073)],[1],[0],[0],[0.7946560419950401],[None],73,0,73,0,78.66877579200082,,10,78.65849954199803,78.66877579200082,78.66877579200082,0.020874499998171814,79.4531879999995,[np.float64(0.5031380753138075)],[np.float64(-0.32112970711297073)],[1],[0],[0],[0.7946560419950401],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
74,0,74,[np.float64(0.17677824267782427)],[np.float64(-0.08577405857740586)],[1],[0],[0],[0.6992582499951823],[None],74,0,74,0,79.48081062499841,,10,79.47119845899579,79.48081062499841,79.48081062499841,0.01787649998732377,80.1704887090018,[np.float64(0.17677824267782427)],[np.float64(-0.08577405857740586)],[1],[0],[0],[0.6992582499951823],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
75,0,75,[np.float64(0.45292887029288703)],[np.float64(-0.5)],[1],[0],[0],[0.96504120901227],[None],75,0,75,0,80.19784191700455,,10,80.18790508399252,80.19784191700455,80.19784191700455,0.01728370800265111,81.15299470900209,[np.float64(0.45292887029288703)],[np.float64(-0.5)],[1],[0],[0],[0.96504120901227],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
76,0,76,[np.float64(-0.4100418410041841)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.9485558330052299],[None],76,0,76,0,81.18218099999649,,10,81.17140187500627,81.18218099999649,81.18218099999649,0.01824004099762533,82.11999158399703,[np.float64(-0.4100418410041841)],[np.float64(-0.3138075313807531)],[1],[0],[0],[0.9485558330052299],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
77,0,77,[np.float64(-0.16108786610878661)],[np.float64(0.23326359832635984)],[1],[0],[0],[1.3116008340002736],[None],77,0,77,0,82.30490050000662,,10,82.29165041699889,82.30490050000662,82.30490050000662,0.17153399999369867,83.60327900000266,[np.float64(-0.16108786610878661)],[np.float64(0.23326359832635984)],[1],[0],[0],[1.3116008340002736],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
78,0,78,[np.float64(-0.17468619246861924)],[np.float64(-0.1799163179916318)],[1],[0],[0],[0.8162010410014773],['target'],78,0,78,0,83.63201324999682,,10,83.62096479200409,83.63201324999682,83.63201324999682,0.017546082992339507,84.437210959004,[np.float64(-0.17468619246861924)],[np.float64(-0.1799163179916318)],[1],[0],[0],[0.8162010410014773],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
79,0,79,[np.float64(0.27405857740585776)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.5396471670101164],[None],79,0,79,0,84.45679912499327,,5,84.44787800000631,84.45679912499327,84.45679912499327,0.010542749994783662,85.98760125000263,[np.float64(0.27405857740585776)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.5396471670101164],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
80,0,80,[np.float64(0.17154811715481172)],[np.float64(0.07845188284518828)],[1],[0],[0],[0.7863581249985145],[None],80,0,80,0,86.00825579199591,,5,85.99960291699972,86.00825579199591,86.00825579199591,0.011800958003732376,86.78600554200239,[np.float64(0.17154811715481172)],[np.float64(0.07845188284518828)],[1],[0],[0],[0.7863581249985145],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
81,0,81,[np.float64(-0.4131799163179916)],[np.float64(-0.1087866108786611)],[1],[0],[0],[0.8383035419974476],['target'],81,0,81,0,86.80537566699786,,5,86.79722066699469,86.80537566699786,86.80537566699786,0.011076249997131526,87.63558170899341,[np.float64(-0.4131799163179916)],[np.float64(-0.1087866108786611)],[1],[0],[0],[0.8383035419974476],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
82,0,82,[np.float64(-0.1997907949790795)],[np.float64(0.3619246861924686)],[1],[0],[0],[1.2058989590004785],[None],82,0,82,0,87.65577774999838,,5,87.64738220900472,87.65577774999838,87.65577774999838,0.011651499997242354,88.85334237500501,[np.float64(-0.1997907949790795)],[np.float64(0.3619246861924686)],[1],[0],[0],[1.2058989590004785],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
83,0,83,[np.float64(0.4225941422594142)],[np.float64(0.49686192468619245)],[1],[0],[0],[1.2529400829953374],['target'],83,0,83,0,88.88511262499378,,10,88.87402474999544,88.88511262499378,88.88511262499378,0.02051562500128057,90.12699645900284,[np.float64(0.4225941422594142)],[np.float64(0.49686192468619245)],[1],[0],[0],[1.2529400829953374],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
84,0,84,[np.float64(-0.5188284518828452)],[np.float64(-0.20711297071129708)],[1],[0],[0],[1.0665027079958236],[None],84,0,84,0,90.1453261669958,,5,90.13638033400639,90.1453261669958,90.1453261669958,0.009255458004190587,91.20293195899285,[np.float64(-0.5188284518828452)],[np.float64(-0.20711297071129708)],[1],[0],[0],[1.0665027079958236],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
85,0,85,[np.float64(-0.1307531380753138)],[np.float64(-0.36297071129707115)],[1],[0],[0],[1.2632800419960404],[None],85,0,85,0,91.23547687499376,,10,91.22356370900525,91.23547687499376,91.23547687499376,0.020527167012915015,92.48687449999852,[np.float64(-0.1307531380753138)],[np.float64(-0.36297071129707115)],[1],[0],[0],[1.2632800419960404],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
86,0,86,[np.float64(-0.24267782426778242)],[np.float64(-0.4341004184100418)],[1],[0],[0],[1.09820370801026],[None],86,0,86,0,92.51571999999578,,10,92.50485920900246,92.51571999999578,92.51571999999578,0.01784600000246428,93.60309899999993,[np.float64(-0.24267782426778242)],[np.float64(-0.4341004184100418)],[1],[0],[0],[1.09820370801026],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
87,0,87,[np.float64(-0.3148535564853556)],[np.float64(-0.16631799163179917)],[1],[0],[0],[2.4991184170066845],['target'],87,0,87,0,93.63156895899738,,10,93.62101108400384,93.63156895899738,93.63156895899738,0.017775999993318692,96.1201664590044,[np.float64(-0.3148535564853556)],[np.float64(-0.16631799163179917)],[1],[0],[0],[2.4991184170066845],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
88,0,88,[np.float64(0.2897489539748954)],[np.float64(0.47489539748953974)],[1],[0],[0],[1.0946999159932602],['target'],88,0,88,0,96.1383682500018,,5,96.13020758400671,96.1383682500018,96.1383682500018,0.009897333002300002,97.22495699999854,[np.float64(0.2897489539748954)],[np.float64(0.47489539748953974)],[1],[0],[0],[1.0946999159932602],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
89,0,89,[np.float64(-0.4027196652719665)],[np.float64(0.16317991631799164)],[1],[0],[0],[1.2095425419975072],['target'],89,0,89,0,97.25442129200383,,10,97.244166125005,97.25442129200383,97.25442129200383,0.019073707997449674,98.4537513749965,[np.float64(-0.4027196652719665)],[np.float64(0.16317991631799164)],[1],[0],[0],[1.2095425419975072],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
90,0,90,[np.float64(-0.02092050209205021)],[np.float64(-0.1997907949790795)],[1],[0],[0],[1.006028250005329],['target'],90,0,90,0,98.47225295899261,,5,98.46422654199705,98.47225295899261,98.47225295899261,0.01031370900454931,99.4703209589934,[np.float64(-0.02092050209205021)],[np.float64(-0.1997907949790795)],[1],[0],[0],[1.006028250005329],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
91,0,91,[np.float64(0.33263598326359833)],[np.float64(-0.26359832635983266)],[1],[0],[0],[1.004498332986259],['target'],91,0,91,0,99.49138754200249,,5,99.48274595900148,99.49138754200249,99.49138754200249,0.012251958003616892,100.48729829200602,[np.float64(0.33263598326359833)],[np.float64(-0.26359832635983266)],[1],[0],[0],[1.004498332986259],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
92,0,92,[np.float64(-0.12866108786610878)],[np.float64(-0.058577405857740586)],[1],[0],[0],[0.6542394580028486],['target'],92,0,92,0,100.50854016699304,,5,100.49995100000524,100.50854016699304,100.50854016699304,0.012495083996327594,101.15424674999667,[np.float64(-0.12866108786610878)],[np.float64(-0.058577405857740586)],[1],[0],[0],[0.6542394580028486],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
93,0,93,[np.float64(-0.49581589958158995)],[np.float64(-0.49581589958158995)],[1],[0],[0],[0.8678375000017695],[None],93,0,93,0,101.17627512500621,,5,101.16777112499403,101.17627512500621,101.17627512500621,0.013365457998588681,102.03566516700084,[np.float64(-0.49581589958158995)],[np.float64(-0.49581589958158995)],[1],[0],[0],[0.8678375000017695],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
94,0,94,[np.float64(-0.3901673640167364)],[np.float64(0.16736401673640167)],[1],[0],[0],[0.907756166998297],[None],94,0,94,0,102.0544174999959,,5,102.04645045900543,102.0544174999959,102.0544174999959,0.01062491700577084,102.95427645900054,[np.float64(-0.3901673640167364)],[np.float64(0.16736401673640167)],[1],[0],[0],[0.907756166998297],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
95,0,95,[np.float64(0.0)],[np.float64(0.08368200836820083)],[1],[0],[0],[0.9038621669897111],['target'],95,0,95,0,102.97394833399449,,5,102.9660412499943,102.97394833399449,102.97394833399449,0.011598458993830718,103.86996075000206,[np.float64(0.0)],[np.float64(0.08368200836820083)],[1],[0],[0],[0.9038621669897111],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
96,0,96,[np.float64(-0.19142259414225943)],[np.float64(0.34623430962343094)],[1],[0],[0],[0.7538839999906486],['target'],96,0,96,0,103.89027800000622,,5,103.88186433400551,103.89027800000622,103.89027800000622,0.011738916000467725,104.63580145899323,[np.float64(-0.19142259414225943)],[np.float64(0.34623430962343094)],[1],[0],[0],[0.7538839999906486],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
97,0,97,[np.float64(0.17154811715481172)],[np.float64(0.20606694560669456)],[1],[0],[0],[0.7309990000067046],[None],97,0,97,0,104.66628770899842,,10,104.65558620900265,104.66628770899842,104.66628770899842,0.01963054201041814,105.38662783399923,[np.float64(0.17154811715481172)],[np.float64(0.20606694560669456)],[1],[0],[0],[0.7309990000067046],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
98,0,98,[np.float64(-0.23744769874476987)],[np.float64(0.08891213389121339)],[1],[0],[0],[0.9885608330077957],[None],98,0,98,0,105.40513087500585,,5,105.3975552089978,105.40513087500585,105.40513087500585,0.010771166998893023,106.38616158399964,[np.float64(-0.23744769874476987)],[np.float64(0.08891213389121339)],[1],[0],[0],[0.9885608330077957],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
99,0,99,[np.float64(-0.0596234309623431)],[np.float64(-0.42573221757322177)],[1],[0],[0],[0.9050175000011222],[None],99,0,99,0,106.40453170900582,,5,106.39681508399372,106.40453170900582,106.40453170900582,0.01052374999562744,107.30188362499757,[np.float64(-0.0596234309623431)],[np.float64(-0.42573221757322177)],[1],[0],[0],[0.9050175000011222],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
100,0,100,[np.float64(0.0010460251046025104)],[np.float64(0.3682008368200837)],[1],[0],[0],[1.0565407910034992],['target'],100,0,100,0,107.32045395899331,,5,107.31290950000403,107.32045395899331,107.32045395899331,0.01088345900643617,108.36951441700512,[np.float64(0.0010460251046025104)],[np.float64(0.3682008368200837)],[1],[0],[0],[1.0565407910034992],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
101,0,101,[np.float64(-0.4194560669456067)],[np.float64(-0.3148535564853556)],[1],[0],[0],[1.297816749996855],['target'],101,0,101,0,108.40025266699377,,10,108.38988854200579,108.40025266699377,108.40025266699377,0.020178457998554222,109.68775445899519,[np.float64(-0.4194560669456067)],[np.float64(-0.3148535564853556)],[1],[0],[0],[1.297816749996855],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
102,0,102,[np.float64(0.18619246861924685)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.197049791997415],[None],102,0,102,0,109.71798458400008,,10,109.70772150000266,109.71798458400008,109.71798458400008,0.019804499999736436,110.90481191700383,[np.float64(0.18619246861924685)],[np.float64(-0.3713389121338912)],[1],[0],[0],[1.197049791997415],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
103,0,103,[np.float64(-0.15585774058577406)],[np.float64(0.10355648535564854)],[1],[0],[0],[0.8291301669960376],['target'],103,0,103,0,110.93548358400585,,10,110.92470425000647,110.93548358400585,110.93548358400585,0.01972941700660158,111.75386949999665,[np.float64(-0.15585774058577406)],[np.float64(0.10355648535564854)],[1],[0],[0],[0.8291301669960376],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
104,0,104,[np.float64(0.4205020920502092)],[np.float64(-0.02301255230125523)],[1],[0],[0],[1.1398964169929968],['target'],104,0,104,0,111.77165974999662,,5,111.76371854200261,111.77165974999662,111.77165974999662,0.00971275000483729,112.90366679200088,[np.float64(0.4205020920502092)],[np.float64(-0.02301255230125523)],[1],[0],[0],[1.1398964169929968],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
105,0,105,[np.float64(-0.2175732217573222)],[np.float64(0.10460251046025104)],[1],[0],[0],[1.021654625001247],[None],105,0,105,0,112.92355325000244,,5,112.91524945899437,112.92355325000244,112.92355325000244,0.011450832986156456,113.93694720900385,[np.float64(-0.2175732217573222)],[np.float64(0.10460251046025104)],[1],[0],[0],[1.021654625001247],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
106,0,106,[np.float64(-0.36401673640167365)],[np.float64(0.23744769874476987)],[1],[0],[0],[0.9232415839942405],[None],106,0,106,0,113.95663299999433,,5,113.94797645899234,113.95663299999433,113.95663299999433,0.010905749993980862,114.87129270899459,[np.float64(-0.36401673640167365)],[np.float64(0.23744769874476987)],[1],[0],[0],[0.9232415839942405],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
107,0,107,[np.float64(-0.051255230125523014)],[np.float64(-0.2918410041841004)],[1],[0],[0],[1.262307332988712],['target'],107,0,107,0,114.89990979200229,,10,114.88942141699954,114.89990979200229,114.89990979200229,0.017966458006412722,116.15176520899695,[np.float64(-0.051255230125523014)],[np.float64(-0.2918410041841004)],[1],[0],[0],[1.262307332988712],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
108,0,108,[np.float64(-0.348326359832636)],[np.float64(-0.036610878661087864)],[1],[0],[0],[0.6343296669947449],['target'],108,0,108,0,116.18045795899525,,10,116.16975795899634,116.18045795899525,116.18045795899525,0.017853124998509884,116.80413008399773,[np.float64(-0.348326359832636)],[np.float64(-0.036610878661087864)],[1],[0],[0],[0.6343296669947449],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
109,0,109,[np.float64(-0.2824267782426778)],[np.float64(0.29916317991631797)],[1],[0],[0],[0.7723597080039326],['target'],109,0,109,0,116.82291704199451,,5,116.8152369169984,116.82291704199451,116.82291704199451,0.010949666000669822,117.58765695900365,[np.float64(-0.2824267782426778)],[np.float64(0.29916317991631797)],[1],[0],[0],[0.7723597080039326],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
110,0,110,[np.float64(-0.252092050209205)],[np.float64(0.3064853556485356)],[1],[0],[0],[0.5607812910020584],['target'],110,0,110,0,117.62018137499399,,10,117.60948141700646,117.62018137499399,117.62018137499399,0.021649500005878508,118.17029620900576,[np.float64(-0.252092050209205)],[np.float64(0.3064853556485356)],[1],[0],[0],[0.5607812910020584],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
111,0,111,[np.float64(-0.4769874476987448)],[np.float64(-0.049163179916317995)],[1],[0],[0],[0.9325859579985263],[None],111,0,111,0,118.19835791700461,,10,118.18780920900463,118.19835791700461,118.19835791700461,0.017382374993758276,119.12043095899571,[np.float64(-0.4769874476987448)],[np.float64(-0.049163179916317995)],[1],[0],[0],[0.9325859579985263],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
112,0,112,[np.float64(-0.11506276150627615)],[np.float64(-0.45502092050209203)],[1],[0],[0],[1.63103575000423],['target'],112,0,112,0,119.14829850000388,,10,119.1381309999997,119.14829850000388,119.14829850000388,0.017567624992807396,120.76920754200546,[np.float64(-0.11506276150627615)],[np.float64(-0.45502092050209203)],[1],[0],[0],[1.63103575000423],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
113,0,113,[np.float64(-0.012552301255230125)],[np.float64(0.1893305439330544)],[1],[0],[0],[1.0155274999997346],['target'],113,0,113,0,120.7979495000036,,10,120.78686295899388,120.7979495000036,120.7979495000036,0.017518167005619034,121.80242970900144,[np.float64(-0.012552301255230125)],[np.float64(0.1893305439330544)],[1],[0],[0],[1.0155274999997346],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
114,0,114,[np.float64(0.007322175732217573)],[np.float64(0.21338912133891214)],[1],[0],[0],[0.6892312919953838],[None],114,0,114,0,121.82036891700409,,5,121.81253283399565,121.82036891700409,121.82036891700409,0.00994729199737776,122.50181866700586,[np.float64(0.007322175732217573)],[np.float64(0.21338912133891214)],[1],[0],[0],[0.6892312919953838],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
115,0,115,[np.float64(0.40690376569037656)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.0733640840044245],[None],115,0,115,0,122.52109024999663,,5,122.51316637499258,122.52109024999663,122.52109024999663,0.011188791992026381,123.58659429200634,[np.float64(0.40690376569037656)],[np.float64(-0.015690376569037656)],[1],[0],[0],[1.0733640840044245],[None],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
116,0,116,[np.float64(0.3263598326359833)],[np.float64(-0.2792887029288703)],[1],[0],[0],[1.7875834169972222],['target'],116,0,116,0,123.60823045899451,,5,123.5995447919995,123.60823045899451,123.60823045899451,0.012776250005117618,125.38719420900452,[np.float64(0.3263598326359833)],[np.float64(-0.2792887029288703)],[1],[0],[0],[1.7875834169972222],['target'],04,001,2025-10-01_19h12.35.392,visual search,,2025.1.1,None,2025-10-01 19h12.42.173735 +0530,
